,university,career,inscription_date,first_name,last_name,gender,birth_date,age,postal_code,location,email
293,facultad latinoamericana de ciencias sociales,ingeniería electrónica,26-01-2021,kenneth,lin,M,22-03-1980,,,BATIRUANA,DAVIDMARSHALL@HOTMAIL.COM
294,facultad latinoamericana de ciencias sociales,licenciatura en kinesiología y fisiatría,20-09-2020,mark,williams,M,15-01-1945,,,MARIA-MAGDALENA,SCOTTBREWER@YAHOO.COM
295,facultad latinoamericana de ciencias sociales,técnico para bioterios,14-09-2020,steven,shannon,M,27-06-1987,,,CAMPO-LARGO,THUGHES@GMAIL.COM
296,facultad latinoamericana de ciencias sociales,agronomía,10-12-2020,robert,moore,M,05-06-2003,,,CARLOS-KEEN,OPHILLIPS@HOTMAIL.COM
297,facultad latinoamericana de ciencias sociales,licenciatura en ciencias geológicas,30-11-2020,madison,howell,F,17-10-1979,,,CAÑETE,LAURA00@GMAIL.COM
298,facultad latinoamericana de ciencias sociales,licenciatura en ciencias de la computación,18-12-2020,robert,phillips,M,10-02-1939,,,BIGAND,IWEEKS@GMAIL.COM
299,facultad latinoamericana de ciencias sociales,licenciatura en gestión de agroalimentos,06-10-2020,nicholas,pittman,M,26-05-1971,,,PASO-TELEGRAFO,KSTEPHENS@HOTMAIL.COM
300,facultad latinoamericana de ciencias sociales,licenciatura en administración,23-10-2020,kimberly,rhodes,F,02-07-1912,,,LOMAS-DEL-RIO-LUJAN,SHELIA43@YAHOO.COM
301,facultad latinoamericana de ciencias sociales,licenciatura en administración,23-12-2020,pamela,wagner,F,22-11-1922,,,COMANDANTE-NICANOR-OTAMENDI,STEVEN39@YAHOO.COM
302,facultad latinoamericana de ciencias sociales,licenciatura en ciencias de la educación,16-11-2020,connie,romero,F,28-01-1984,,,25-DE-MAYO,RYAN98@HOTMAIL.COM
303,facultad latinoamericana de ciencias sociales,licenciatura en psicología,04-11-2020,mrs.,katherine,F,10-11-1957,,,9-DE-ABRIL,ROBINSONSHELLEY@YAHOO.COM
304,facultad latinoamericana de ciencias sociales,actuario,08-12-2020,antonio,holt,M,17-04-1935,,,JUANCHO,MMORRISON@YAHOO.COM
305,facultad latinoamericana de ciencias sociales,farmacia,20-09-2020,valerie,allen,F,08-12-1963,,,CAÑADON-LA-MADERA,BRIANHOLT@YAHOO.COM
306,facultad latinoamericana de ciencias sociales,licenciatura en ciencias de la educación,08-11-2020,colleen,cole,F,15-09-1936,,,ALMACEN-EL-DESCANSO,HOWELLCHRISTOPHER@YAHOO.COM
307,facultad latinoamericana de ciencias sociales,licenciatura en psicología,29-11-2020,taylor,hale,F,17-03-1915,,,VILLA-RUIZ,TMOYER@GMAIL.COM
308,facultad latinoamericana de ciencias sociales,licenciatura en musicoterapia,31-12-2020,rachel,kelly,F,03-04-2018,,,SAN-FERNANDO,DJACOBS@GMAIL.COM
309,facultad latinoamericana de ciencias sociales,licenciatura en producción de bioimagenes,20-11-2020,david,salazar,M,21-03-1992,,,CAÑADA,JEFFREY49@GMAIL.COM
310,facultad latinoamericana de ciencias sociales,licenciatura en relaciones del trabajo,24-11-2020,jason,barker,M,04-08-1971,,,BAHIA-CREEK,KEMPDAVID@YAHOO.COM
311,facultad latinoamericana de ciencias sociales,licenciatura en terapia ocupacional,15-11-2020,emily,johnson,F,20-06-2008,,,APOSTOLES,RICHARDJOHNSON@HOTMAIL.COM
312,facultad latinoamericana de ciencias sociales,licenciatura en relaciones del trabajo,25-09-2020,heather,marquez,F,19-12-1979,,,ESTANCIAS,HALLTERESA@GMAIL.COM
313,facultad latinoamericana de ciencias sociales,licenciatura en administración,02-12-2020,virginia,olson,F,22-11-1990,,,EL-PORVENIR,SHARONSANCHEZ@GMAIL.COM
314,facultad latinoamericana de ciencias sociales,licenciatura en terapia ocupacional,11-10-2020,scott,ramsey,M,01-06-1958,,,25-DE-MAYO,BRANDONSHAW@HOTMAIL.COM
315,facultad latinoamericana de ciencias sociales,licenciatura en sociología,24-01-2021,thomas,mckinney,M,09-08-1944,,,CARRO-QUEMADO,HUGHESAMY@YAHOO.COM
316,facultad latinoamericana de ciencias sociales,diseño industrial,01-02-2021,jennifer,henson,F,09-07-2006,,,LA-CAÑADA,JOELGONZALEZ@GMAIL.COM
317,facultad latinoamericana de ciencias sociales,licenciatura en terapia ocupacional,02-09-2020,barbara,sandoval,F,18-02-1954,,,COLONIA-VELEZ,LINDSEYSINGH@YAHOO.COM
318,facultad latinoamericana de ciencias sociales,licenciatura en ciencias biológicas,14-11-2020,richard,moyer,M,02-08-1932,,,FARO-QUERANDI,HARRISPHILLIP@HOTMAIL.COM
319,facultad latinoamericana de ciencias sociales,licenciatura en ciencia y tecnología de alimentos,24-10-2020,justin,garcia,M,14-02-2011,,,BARRIO-BATAN,WWALTER@GMAIL.COM
320,facultad latinoamericana de ciencias sociales,licenciatura en ciencia y tecnología de alimentos,25-10-2020,ellen,kane,F,18-09-1937,,,EDMUNDO-PERKINS,NICHOLAS14@YAHOO.COM
321,facultad latinoamericana de ciencias sociales,diseño industrial,24-10-2020,joel,patrick,M,30-09-2012,,,AMUSCHINA,NGILBERT@YAHOO.COM
322,facultad latinoamericana de ciencias sociales,arquitectura,27-10-2020,christopher,ball,M,24-05-1986,,,AGUA-COLORADA,NLOGAN@HOTMAIL.COM
323,facultad latinoamericana de ciencias sociales,licenciatura en ciencias de la computación,11-09-2020,wanda,james,F,04-09-1944,,,ARROYO-CANELON,HERNANDEZCLAYTON@HOTMAIL.COM
324,facultad latinoamericana de ciencias sociales,licenciatura en artes,15-09-2020,christopher,hopkins,M,04-07-1997,,,9-DE-JULIO,XPITTS@GMAIL.COM
325,facultad latinoamericana de ciencias sociales,licenciatura en musicoterapia,10-01-2021,erin,mayer,F,17-08-2019,,,CHICLANA,MICHELENICHOLS@YAHOO.COM
326,facultad latinoamericana de ciencias sociales,licenciatura en ciencias ambientales,31-01-2021,jason,lucas,M,16-06-1931,,,PASO-DE-LOS-ANDES,GARCIAERIK@YAHOO.COM
327,facultad latinoamericana de ciencias sociales,licenciatura en relaciones del trabajo,29-11-2020,jordan,lee,M,21-07-2015,,,LA-LIMPIA,ALAWRENCE@HOTMAIL.COM
328,facultad latinoamericana de ciencias sociales,contador público,28-11-2020,jimmy,schroeder,M,07-02-1999,,,ARTEAGA,ZSMITH@HOTMAIL.COM
329,facultad latinoamericana de ciencias sociales,contador público,10-12-2020,adam,navarro,M,08-04-2007,,,CHOCORI,SHERMANMARY@GMAIL.COM
330,facultad latinoamericana de ciencias sociales,farmacia,18-01-2021,craig,mcgee,M,22-09-1911,,,ACHIRAS,ZMARTINEZ@YAHOO.COM
331,facultad latinoamericana de ciencias sociales,licenciatura en ciencia y tecnología de alimentos,14-12-2020,sherry,warren,F,28-02-1985,,,BARRIO-LENCINA,SHEILAMILES@YAHOO.COM
332,facultad latinoamericana de ciencias sociales,licenciatura en ciencias de la computación,29-01-2021,cameron,clark,M,09-05-2013,,,LARRECHEA,SOLISTYLER@YAHOO.COM
333,facultad latinoamericana de ciencias sociales,farmacia,30-12-2020,michael,lopez,M,04-03-1954,,,CRISTOLIA,DOUGLAS99@HOTMAIL.COM
334,facultad latinoamericana de ciencias sociales,licenciatura en ciencias de la educación,19-09-2020,jeffrey,huang,M,10-04-1979,,,FELICIA,JEROMEOCHOA@GMAIL.COM
335,facultad latinoamericana de ciencias sociales,contador público,10-12-2020,matthew,hill,M,15-10-1951,,,VILLA-LYNCH,PEREZBRIDGET@HOTMAIL.COM
336,facultad latinoamericana de ciencias sociales,ingeniería electrónica,29-12-2020,amanda,richardson,F,15-06-1965,,,ALEJANDRA,DEBRAMORRISON@GMAIL.COM
337,facultad latinoamericana de ciencias sociales,licenciatura en ciencia y tecnología de alimentos,16-11-2020,richard,lee,M,03-02-1922,,,CRAMER,GINAROBINSON@GMAIL.COM
338,facultad latinoamericana de ciencias sociales,licenciatura en ciencias ambientales,11-09-2020,jordan,wheeler,F,25-09-1922,,,BERMUDEZ,TAYLORDOUGLAS@GMAIL.COM
339,facultad latinoamericana de ciencias sociales,licenciatura en ciencias de la computación,18-11-2020,teresa,bailey,F,26-03-1921,,,ALDECON,LYNN12@HOTMAIL.COM
340,facultad latinoamericana de ciencias sociales,licenciatura en ciencia política,07-09-2020,angel,howard,F,20-01-1945,,,MAGGIOLO,REIDOLIVIA@HOTMAIL.COM
341,facultad latinoamericana de ciencias sociales,ciencias veterinarias,19-10-2020,mark,moore,M,29-05-1916,,,ADROGUE,LOGANBROWN@HOTMAIL.COM
342,facultad latinoamericana de ciencias sociales,licenciatura en ciencias de la computación,02-11-2020,richard,williams,M,16-06-2011,,,BELLA-VISTA,ANN88@GMAIL.COM
343,facultad latinoamericana de ciencias sociales,licenciatura en artes,13-10-2020,victoria,carey,F,11-08-1926,,,BOQUERON,BRADLEYKAREN@GMAIL.COM
344,facultad latinoamericana de ciencias sociales,contador público,30-09-2020,robert,ford,M,16-03-2016,,,CAMPO-LA-LIMA,KATHRYN46@HOTMAIL.COM
345,facultad latinoamericana de ciencias sociales,licenciatura en administración,22-09-2020,hunter,schroeder,M,27-11-1941,,,CAÑADA-LA-NEGRA,ANDREFULLER@GMAIL.COM
346,facultad latinoamericana de ciencias sociales,diseño industrial,07-01-2021,jane,reyes,F,29-10-1984,,,AGUA-COLORADA,SMITHDAVID@GMAIL.COM
347,facultad latinoamericana de ciencias sociales,licenciatura en ciencias ambientales,28-12-2020,charlotte,harris,F,14-07-1970,,,BAJO-CARACOLES,PATRICIAHERMAN@GMAIL.COM
348,facultad latinoamericana de ciencias sociales,contador público,03-12-2020,michael,thomas,M,19-09-1922,,,ARBOL-VERDE,JOESMITH@HOTMAIL.COM
349,facultad latinoamericana de ciencias sociales,licenciatura en ciencias geológicas,08-01-2021,anthony,perez,M,26-10-1919,,,SAN-PEDRO-DE-IRUYA,COREY45@GMAIL.COM
350,facultad latinoamericana de ciencias sociales,arquitectura,20-09-2020,angela,phillips,F,06-12-1994,,,ARTURO-VATTEONE,RENEESOTO@GMAIL.COM
351,facultad latinoamericana de ciencias sociales,diseño industrial,03-09-2020,sandra,myers,F,20-04-1980,,,AGUA-AMARGA,LEWISMICHAEL@YAHOO.COM
352,facultad latinoamericana de ciencias sociales,bioquímica,30-12-2020,lee,atkinson,M,04-04-1961,,,VILLA-ADELINA,TSWEENEY@GMAIL.COM
353,facultad latinoamericana de ciencias sociales,actuario,01-01-2021,michael,leonard,M,07-01-1937,,,EL-PORVENIR,EDGARMURPHY@GMAIL.COM
354,facultad latinoamericana de ciencias sociales,agronomía,09-12-2020,mr.,mark,M,25-02-1976,,,ARROYO-DEL-REY,ALISON97@HOTMAIL.COM
355,facultad latinoamericana de ciencias sociales,diseño de imagen y sonido,11-09-2020,larry,stone,M,02-08-2011,,,VIRREY-DEL-PINO,MARY18@GMAIL.COM
356,facultad latinoamericana de ciencias sociales,arquitectura,28-09-2020,elizabeth,young,F,11-02-1999,,,CAMPO-RODRIGUEZ,QHENDERSON@HOTMAIL.COM
357,facultad latinoamericana de ciencias sociales,arquitectura,11-10-2020,dr.,jacqueline,F,09-10-1977,,,ARROYO-CAHUNCO,ALANGREENE@YAHOO.COM
358,facultad latinoamericana de ciencias sociales,arquitectura,24-09-2020,crystal,thomas,F,16-09-1991,,,GONZALEZ-MORENO,KIARAVANG@GMAIL.COM
359,facultad latinoamericana de ciencias sociales,licenciatura en administración,24-01-2021,richard,walker,M,22-05-1946,,,FAVELLI,RRICE@YAHOO.COM
360,facultad latinoamericana de ciencias sociales,licenciatura en gestión de agroalimentos,08-09-2020,david,smith,M,21-03-1937,,,ALDEA-FORESTAL,OMARSHALL@YAHOO.COM
361,facultad latinoamericana de ciencias sociales,licenciatura en ciencias biológicas,07-12-2020,samantha,adams,F,29-05-1983,,,ALTAMIRANO,TBAXTER@GMAIL.COM
362,facultad latinoamericana de ciencias sociales,ingeniería mecánica,28-11-2020,zachary,lee,M,13-09-2009,,,AVELLANEDA,JOHNSONKEVIN@YAHOO.COM
363,facultad latinoamericana de ciencias sociales,bioquímica,20-10-2020,lance,campbell,M,16-01-2012,,,PASO-TELEGRAFO,FHILL@YAHOO.COM
364,facultad latinoamericana de ciencias sociales,agronomía,29-12-2020,nicholas,phillips,M,10-01-1967,,,AN-AIKE,WMANNING@GMAIL.COM
365,facultad latinoamericana de ciencias sociales,licenciatura en ciencia política,31-10-2020,lisa,howe,F,25-10-1990,,,LAGUNA-DEL-BARRO,BOOTHANNA@YAHOO.COM
366,facultad latinoamericana de ciencias sociales,licenciatura en musicoterapia,29-10-2020,sherry,oconnor,F,13-10-2015,,,EL-CARMEN,KENNETH68@HOTMAIL.COM
367,facultad latinoamericana de ciencias sociales,licenciatura en producción de bioimagenes,03-09-2020,molly,taylor,F,14-12-1945,,,LA-RIBERA,PWALKER@HOTMAIL.COM
368,facultad latinoamericana de ciencias sociales,ingeniería electrónica,04-01-2021,gloria,alvarado,F,09-03-1968,,,ADOLFO-ALSINA,FACEVEDO@GMAIL.COM
369,facultad latinoamericana de ciencias sociales,ciencias veterinarias,11-11-2020,bobby,harmon,M,03-11-1924,,,APOSTOLES,RLEWIS@GMAIL.COM
370,facultad latinoamericana de ciencias sociales,farmacia,27-10-2020,gregory,watts,M,21-10-1961,,,CABI-MONDA,MACDONALDSCOTT@YAHOO.COM
371,facultad latinoamericana de ciencias sociales,licenciatura en planificación y diseño del paisaje,28-11-2020,kendra,keller,F,17-08-1974,,,LA-MOROCHA,MALDONADOTAYLOR@HOTMAIL.COM
372,facultad latinoamericana de ciencias sociales,licenciatura en ciencias de la educación,13-10-2020,brenda,rios,F,24-06-1948,,,ZONA-DELTA-SAN-FERNANDO,JESSICA61@YAHOO.COM
373,facultad latinoamericana de ciencias sociales,actuario,18-01-2021,heather,moran,F,08-09-1977,,,COLONIA-EGIDO,SIMMONSKRISTIN@HOTMAIL.COM
374,facultad latinoamericana de ciencias sociales,licenciatura en ciencias de la educación,11-12-2020,dana,porter,F,10-02-1927,,,ALIJILAN,STEVEN58@YAHOO.COM
375,facultad latinoamericana de ciencias sociales,licenciatura en psicología,04-01-2021,jon,stephens,M,23-11-2017,,,AARON-CASTELLANOS,ANGELA67@GMAIL.COM
376,facultad latinoamericana de ciencias sociales,licenciatura en ciencias de la educación,12-01-2021,cynthia,cole,F,06-11-1923,,,AMUSCHINA,PATRICK85@HOTMAIL.COM
377,facultad latinoamericana de ciencias sociales,licenciatura en terapia ocupacional,22-09-2020,michael,dudley,M,30-03-2011,,,CAMPO-MORENO,FIGUEROADONNA@HOTMAIL.COM
378,facultad latinoamericana de ciencias sociales,ciencias veterinarias,07-09-2020,christopher,escobar,M,15-11-1964,,,12-DE-OCTUBRE,DARRYL79@YAHOO.COM
379,facultad latinoamericana de ciencias sociales,licenciatura en musicoterapia,19-09-2020,dr.,michael,M,12-03-1975,,,PUNTA-LARA,ANDREW52@GMAIL.COM
380,facultad latinoamericana de ciencias sociales,ingeniería electrónica,13-09-2020,jessica,boyd,F,22-08-2012,,,ARROYO-HONDO,ECASTILLO@GMAIL.COM
381,facultad latinoamericana de ciencias sociales,actuario,19-12-2020,ms.,katherine,F,02-01-1980,,,BLANCA-GRANDE,MORGANRONALD@YAHOO.COM
382,facultad latinoamericana de ciencias sociales,diseño de imagen y sonido,18-09-2020,timothy,andrews,M,16-08-1946,,,GARRO,JOHNSTEWART@YAHOO.COM
383,facultad latinoamericana de ciencias sociales,licenciatura en planificación y diseño del paisaje,04-01-2021,stephanie,sanders,F,22-11-1949,,,AGUADA-CECILIO,RICHARDSONWENDY@GMAIL.COM
384,facultad latinoamericana de ciencias sociales,licenciatura en ciencias ambientales,22-09-2020,shannon,benjamin,F,03-10-1991,,,CAÑADON-SECO,KEVIN20@GMAIL.COM
385,facultad latinoamericana de ciencias sociales,ingeniería electrónica,09-12-2020,eric,hernandez,M,03-10-1949,,,9-DE-JULIO,MARYMENDOZA@YAHOO.COM
386,facultad latinoamericana de ciencias sociales,bioquímica,04-10-2020,gregory,mendez,M,01-10-1982,,,CAYASTACITO,AMY45@HOTMAIL.COM
387,facultad latinoamericana de ciencias sociales,licenciatura en ciencias ambientales,18-09-2020,melissa,andrews,F,19-09-1938,,,ALTO-DEL-MOLLE,DAVID21@YAHOO.COM
388,facultad latinoamericana de ciencias sociales,licenciatura en administración,23-01-2021,pamela,perez,F,15-02-1918,,,CHEROGUITA,KYLIEMONTGOMERY@HOTMAIL.COM
389,facultad latinoamericana de ciencias sociales,licenciatura en ciencias de la educación,02-12-2020,james,torres,M,04-02-1954,,,ABRAMO,GSMITH@HOTMAIL.COM
390,facultad latinoamericana de ciencias sociales,ciencias veterinarias,08-10-2020,terri,reynolds,F,07-04-1929,,,ARRECHEA,COLEBRENDA@GMAIL.COM
391,facultad latinoamericana de ciencias sociales,licenciatura en kinesiología y fisiatría,05-11-2020,steven,owens,M,03-03-1906,,,BAÑADO-VERDE,SROGERS@YAHOO.COM
392,facultad latinoamericana de ciencias sociales,medicina,10-12-2020,linda,martinez,F,14-07-1918,,,ATREUCO,OPATEL@GMAIL.COM
393,facultad latinoamericana de ciencias sociales,licenciatura en ciencias geológicas,07-11-2020,nicholas,wall,M,27-02-1925,,,VILLA-LYNCH,GREENDAKOTA@GMAIL.COM
394,facultad latinoamericana de ciencias sociales,ingeniería en informática,04-11-2020,autumn,martin,F,28-08-2013,,,EL-POTRERO,BLACKBURNANGELA@GMAIL.COM
395,facultad latinoamericana de ciencias sociales,farmacia,10-01-2021,david,williams,M,24-01-1990,,,ARROYO-GRANDE,ANTHONY16@HOTMAIL.COM
396,facultad latinoamericana de ciencias sociales,licenciatura en planificación y diseño del paisaje,20-10-2020,daniel,ayala,M,26-04-1940,,,CACHIYUYAL,TIFFANY87@YAHOO.COM
397,facultad latinoamericana de ciencias sociales,diseño de imagen y sonido,08-01-2021,kenneth,jenkins,M,21-02-1927,,,ALTO-VERDE,AARON33@GMAIL.COM
398,facultad latinoamericana de ciencias sociales,licenciatura en ciencias biológicas,28-09-2020,julia,roberts,F,20-08-1976,,,ARROYO-TOMAS,MWRIGHT@YAHOO.COM
399,facultad latinoamericana de ciencias sociales,técnico para bioterios,31-01-2021,yolanda,harding,F,25-07-1955,,,CATUA,TODDEVANS@HOTMAIL.COM
400,facultad latinoamericana de ciencias sociales,licenciatura en gestión de agroalimentos,30-09-2020,mrs.,alexis,F,13-02-1978,,,COLONIA-CLARA,CHELSEY97@GMAIL.COM
401,facultad latinoamericana de ciencias sociales,licenciatura en psicología,17-11-2020,jessica,hodge,F,02-02-2001,,,CORRENTOSO,XPATTERSON@GMAIL.COM
402,facultad latinoamericana de ciencias sociales,ingeniería electrónica,27-01-2021,danielle,hood,F,17-10-1931,,,ALBERTO-FLORES,GORDONEVAN@GMAIL.COM
403,facultad latinoamericana de ciencias sociales,licenciatura en ciencias geológicas,01-10-2020,angela,cross,F,08-01-1920,,,AGUSTIN-ROCA,MELISSA17@HOTMAIL.COM
404,facultad latinoamericana de ciencias sociales,licenciatura en ciencia y tecnología de alimentos,16-12-2020,samuel,coleman,M,21-10-1965,,,FIRMAT,LEBLANCDAVID@HOTMAIL.COM
405,facultad latinoamericana de ciencias sociales,licenciatura en ciencias ambientales,27-01-2021,rebecca,ray,F,19-08-2014,,,ARISTIA,HAMPTONJOHN@HOTMAIL.COM
406,facultad latinoamericana de ciencias sociales,licenciatura en terapia ocupacional,02-12-2020,robin,li,F,18-01-1947,,,ALGARROBO,SHAWTHOMAS@YAHOO.COM
407,facultad latinoamericana de ciencias sociales,licenciatura en administración,02-01-2021,catherine,hawkins,F,22-07-1918,,,9-DE-JULIO-KILOMETRO-20,ANTHONYLOWE@HOTMAIL.COM
408,facultad latinoamericana de ciencias sociales,licenciatura en administración,22-10-2020,joshua,ross,M,14-10-1976,,,ARROYO-DEL-PESCADO,YLANG@HOTMAIL.COM
409,facultad latinoamericana de ciencias sociales,diseño industrial,19-01-2021,tanya,kaiser,F,12-08-1969,,,ZONA-DELTA-SAN-FERNANDO,JULIA41@GMAIL.COM
410,facultad latinoamericana de ciencias sociales,licenciatura en producción de bioimagenes,19-01-2021,gregory,mcmahon,M,04-06-1946,,,ALTO-EL-PUESTO,RAMIREZIVAN@HOTMAIL.COM
411,facultad latinoamericana de ciencias sociales,contador público,30-11-2020,brian,sheppard,M,30-08-1928,,,CAÑADON-DEL-CORRAL,COREY57@HOTMAIL.COM
412,facultad latinoamericana de ciencias sociales,licenciatura en producción de bioimagenes,19-11-2020,brett,merritt,M,02-03-1990,,,ALMIRANTE-IRIZAR,KAREN67@HOTMAIL.COM
413,facultad latinoamericana de ciencias sociales,arquitectura,23-10-2020,chris,moore,M,25-02-2020,,,CASCADA,ERICGRIFFITH@HOTMAIL.COM
414,facultad latinoamericana de ciencias sociales,licenciatura en ciencias de la computación,12-12-2020,peter,sparks,M,02-06-1916,,,AGUADA-CECILIO,GEORGEWILLIAMS@YAHOO.COM
415,facultad latinoamericana de ciencias sociales,ciencias veterinarias,08-09-2020,megan,andrade,F,21-02-1973,,,CHELFORO,AUSTIN56@YAHOO.COM
416,facultad latinoamericana de ciencias sociales,licenciatura en producción de bioimagenes,13-01-2021,tyler,wilson,M,31-05-1946,,,FRANCISCO-PAZ,SCOTT72@GMAIL.COM
417,facultad latinoamericana de ciencias sociales,licenciatura en gestión de agroalimentos,22-10-2020,marissa,smith,F,28-09-1957,,,GODOY,NATALIESCHNEIDER@HOTMAIL.COM
418,facultad latinoamericana de ciencias sociales,licenciatura en producción de bioimagenes,25-11-2020,thomas,norton,M,04-07-1987,,,CAÑADON-SECO,MSNYDER@GMAIL.COM
419,facultad latinoamericana de ciencias sociales,ciencias veterinarias,04-11-2020,jasmin,larsen,F,02-08-1974,,,COLONIA-MORGAN,CLARKRICHARD@HOTMAIL.COM
420,facultad latinoamericana de ciencias sociales,licenciatura en ciencias de la educación,19-10-2020,rhonda,rojas,F,14-02-2000,,,COLONIA-JAUREGUI,WPAUL@HOTMAIL.COM
421,facultad latinoamericana de ciencias sociales,arquitectura,06-10-2020,nicole,schultz,F,16-12-2003,,,BREA-CHIMPANA,TAMMIE77@HOTMAIL.COM
422,facultad latinoamericana de ciencias sociales,farmacia,09-09-2020,amber,mosley,F,24-06-1909,,,ARAUCO,HILLMELANIE@YAHOO.COM
423,facultad latinoamericana de ciencias sociales,licenciatura en gestión de agroalimentos,26-10-2020,colleen,lloyd,F,11-12-1906,,,BARRIO-1-DE-MAYO,GABRIELPEREZ@HOTMAIL.COM
424,facultad latinoamericana de ciencias sociales,ciencias veterinarias,01-10-2020,bobby,fritz,M,10-05-1996,,,ARROYO-CORTO,ALISONTHOMAS@YAHOO.COM
425,facultad latinoamericana de ciencias sociales,licenciatura en kinesiología y fisiatría,12-12-2020,pamela,moore,F,22-12-1909,,,BARRANQUERAS,PETER94@HOTMAIL.COM
426,facultad latinoamericana de ciencias sociales,licenciatura en ciencias biológicas,28-09-2020,dana,lopez,F,12-10-2001,,,PEYRANO,JACKSONJONATHAN@YAHOO.COM
427,facultad latinoamericana de ciencias sociales,licenciatura en ciencias ambientales,19-12-2020,teresa,moore,F,16-05-1952,,,GOBERNADOR-LANUSSE,JAMES11@HOTMAIL.COM
428,facultad latinoamericana de ciencias sociales,licenciatura en artes,27-01-2021,james,kelley,M,30-05-1985,,,AGUARA-CUA,VPONCE@GMAIL.COM
429,facultad latinoamericana de ciencias sociales,arquitectura,28-01-2021,heather,duarte,F,30-12-1944,,,ALAMO,SAUNDERSROBERT@YAHOO.COM
430,facultad latinoamericana de ciencias sociales,actuario,01-11-2020,derek,dickerson,M,09-09-2021,,,AVESTRUZ,MARYGARCIA@YAHOO.COM
431,facultad latinoamericana de ciencias sociales,licenciatura en ciencias ambientales,04-01-2021,kristen,thomas,F,02-03-1918,,,LOS-LAURELES,SANCHEZCAITLYN@YAHOO.COM
432,facultad latinoamericana de ciencias sociales,licenciatura en sociología,12-01-2021,rhonda,arnold,F,24-07-1981,,,BARRO-NEGRO,ANGELA52@YAHOO.COM
433,facultad latinoamericana de ciencias sociales,diseño industrial,04-12-2020,francis,houston,M,24-03-1929,,,AVENIDA-EJERCITO-PARANA,DSMITH@HOTMAIL.COM
434,facultad latinoamericana de ciencias sociales,licenciatura en sociología,05-11-2020,mikayla,lopez,F,11-01-2013,,,CASEROS,MJACKSON@GMAIL.COM
435,facultad latinoamericana de ciencias sociales,bioquímica,19-11-2020,teresa,allen,F,11-07-1984,,,ALTO-BLANCO,CHAD20@HOTMAIL.COM
436,facultad latinoamericana de ciencias sociales,medicina,02-10-2020,haley,preston,F,24-07-1926,,,ITURRASPE,JOHNROTH@YAHOO.COM
437,facultad latinoamericana de ciencias sociales,licenciatura en ciencias geológicas,26-12-2020,christopher,allen,M,18-02-1912,,,SAN-JOSE,JACQUELINE69@GMAIL.COM
438,facultad latinoamericana de ciencias sociales,licenciatura en artes,17-10-2020,kelli,gonzalez,F,03-05-1992,,,CARRIZAL,DARRYL66@GMAIL.COM
439,facultad latinoamericana de ciencias sociales,diseño de imagen y sonido,10-09-2020,joseph,tran,M,17-07-1915,,,ALTO-DEL-SALADILLO,EWEBSTER@HOTMAIL.COM
440,facultad latinoamericana de ciencias sociales,ingeniería electrónica,23-12-2020,robin,ruiz,F,30-09-1990,,,ISIDRO-CASANOVA,DARRYLWRIGHT@HOTMAIL.COM
441,facultad latinoamericana de ciencias sociales,licenciatura en relaciones del trabajo,28-10-2020,pamela,carlson,F,14-12-1982,,,MANUEL-ALBERTI,THOMASSHELTON@HOTMAIL.COM
442,facultad latinoamericana de ciencias sociales,licenciatura en ciencias de la computación,25-11-2020,kevin,ward,M,28-07-1959,,,CEVIL-GRANDE,AMITCHELL@YAHOO.COM
443,facultad latinoamericana de ciencias sociales,ingeniería mecánica,18-01-2021,dennis,nelson,M,24-08-2016,,,ALFALAND,ANITAPHILLIPS@HOTMAIL.COM
444,facultad latinoamericana de ciencias sociales,licenciatura en ciencias de la computación,28-11-2020,alexandra,robertson,F,13-01-1909,,,BALCARCE,HAYDEN84@YAHOO.COM
445,facultad latinoamericana de ciencias sociales,licenciatura en kinesiología y fisiatría,22-10-2020,stacy,beck,F,19-08-1978,,,BALCOSNA,WRAMIREZ@HOTMAIL.COM
446,facultad latinoamericana de ciencias sociales,ingeniería en informática,02-09-2020,jeanette,villegas,F,19-07-2009,,,ALTO-DEL-SALADILLO,SMITHJUSTIN@YAHOO.COM
447,facultad latinoamericana de ciencias sociales,técnico para bioterios,25-10-2020,diana,mcdowell,F,03-10-1925,,,ABEL,ISAACWASHINGTON@YAHOO.COM
448,facultad latinoamericana de ciencias sociales,contador público,13-11-2020,margaret,davis,F,01-03-2007,,,ALCETE,WILSONWILLIAM@YAHOO.COM
449,facultad latinoamericana de ciencias sociales,contador público,28-11-2020,mary,wallace,F,03-03-1949,,,BARROS-PAZOS,LIUMARK@GMAIL.COM
450,facultad latinoamericana de ciencias sociales,arquitectura,26-12-2020,derrick,ellis,M,31-12-1938,,,ARROYO-HONDO,JILL02@HOTMAIL.COM
451,facultad latinoamericana de ciencias sociales,licenciatura en producción de bioimagenes,08-10-2020,katherine,hall,F,24-11-1923,,,BELLA-UNION-PARAJE,MICHELLEWHITE@HOTMAIL.COM
452,facultad latinoamericana de ciencias sociales,licenciatura en musicoterapia,03-12-2020,tiffany,patterson,F,24-10-1946,,,ACONQUIJA,KYLEDAVIDSON@HOTMAIL.COM
453,facultad latinoamericana de ciencias sociales,licenciatura en planificación y diseño del paisaje,05-01-2021,austin,thomas,M,29-08-1951,,,COLONIA-AVELLANEDA,TMOODY@HOTMAIL.COM
454,facultad latinoamericana de ciencias sociales,licenciatura en sociología,30-12-2020,joshua,lewis,M,21-07-2004,,,COLONIA-LA-NEGRA,ROBLESBRIAN@GMAIL.COM
