university	career	inscription_date	first_name	gender	age	postal_code	location	email
universidad nacional de villa maría	licenciatura en musicoterapia	22-Jul-20	sandra bennett	female	49	5385	AGUADITA	robincastro@hotmail.com
universidad nacional de villa maría	licenciatura en ciencia política	22-Nov-19	stephanie bridges	female	21	8373	ALIANZA	victoriareed@hotmail.com
universidad nacional de villa maría	licenciatura en ciencias ambientales	25-Feb-20	justin skinner	male	31	8373	ALIANZA	dianapierce@gmail.com
universidad nacional de villa maría	licenciatura en gestión de agroalimentos	03-Jan-20	julie cardenas	female	33	8373	ALIANZA	hubbardsuzanne@hotmail.com
universidad nacional de villa maría	licenciatura en administración	06-Dec-19	vanessa baker	female	34	8373	ALIANZA	pettytyler@hotmail.com
universidad nacional de villa maría	bioquímica	23-Feb-20	dr paula jones	female	21	2202	CERANA	donna22@gmail.com
universidad nacional de villa maría	medicina	22-Jun-20	sara black	female	19	5329	AMUSCHINA	williamanderson@gmail.com
universidad nacional de villa maría	licenciatura en gestión de agroalimentos	12-Jan-20	elizabeth vasquez	female	21	5329	AMUSCHINA	ncooley@hotmail.com
universidad nacional de villa maría	licenciatura en relaciones del trabajo	18-Dec-19	jenna willia	female	47	5329	AMUSCHINA	albertyoung@hotmail.com
universidad nacional de villa maría	licenciatura en artes	28-Dec-19	rhonda gonzalez	female	21	4711	AMBATO	bwells@yahoo.com
universidad nacional de villa maría	agronomía	13-Oct-19	matthew collins	male	32	4711	AMBATO	michaelpearson@hotmail.com
universidad nacional de villa maría	licenciatura en psicología	19-Jun-20	diana wolfe	female	21	4711	AMBATO	hansenbrandon@yahoo.com
universidad nacional de villa maría	licenciatura en musicoterapia	27-Nov-19	kelly fisher	female	21	4711	AMBATO	kristina98@yahoo.com
universidad nacional de villa maría	licenciatura en terapia ocupacional	30-Apr-20	stacey ward	female	33	5300	AMILGANCHO	caitlyn88@yahoo.com
universidad nacional de villa maría	arquitectura	18-Jan-20	taylor moore	male	21	5300	AMILGANCHO	hickskimberly@yahoo.com
universidad nacional de villa maría	licenciatura en planificación y diseño del paisaje	17-Jul-20	patrick pierce ii	male	21	5300	AMILGANCHO	cknox@gmail.com
universidad nacional de villa maría	diseño industrial	22-Mar-20	kelly dawson	male	21	7303	ALTONA	davismatthew@yahoo.com
universidad nacional de villa maría	licenciatura en ciencias biológicas	15-Apr-20	travis price	male	21	7303	ALTONA	millerholly@hotmail.com
universidad nacional de villa maría	licenciatura en ciencias de la computación	04-Apr-20	andrea smith	female	21	7303	ALTONA	shirley36@hotmail.com
universidad nacional de villa maría	licenciatura en planificación y diseño del paisaje	10-Oct-19	nicole anderson	female	21	7167	CARILO	elizabeth68@yahoo.com
universidad nacional de villa maría	licenciatura en ciencia política	04-Jan-20	melanie morrow	female	27	7167	CARILO	carla11@gmail.com
universidad nacional de villa maría	licenciatura en ciencias antropológicas	07-Oct-19	karen tucker	female	21	7167	CARILO	zgarcia@gmail.com
universidad nacional de villa maría	licenciatura en producción de bioimagenes	04-Dec-19	rachael swanson	female	41	7167	CARILO	qmorris@yahoo.com
universidad nacional de villa maría	agronomía	27-Jun-20	monica wheeler dds	female	47	1716	LIBERTAD	millerdaniel@gmail.com
universidad nacional de villa maría	agronomía	24-Jan-20	ethan ramirez	male	21	1716	LIBERTAD	cooperrebecca@gmail.com
universidad nacional de villa maría	licenciatura en sociología	23-Apr-20	cameron walton	male	21	1716	LIBERTAD	gilbertpenny@yahoo.com
universidad nacional de villa maría	ingeniería electrónica	30-Jul-20	mike garcia	male	21	1716	LIBERTAD	tarajones@hotmail.com
universidad nacional de villa maría	licenciatura en planificación y diseño del paisaje	23-Jul-20	patrick rhodes	male	31	2187	ARTEAGA	lindachoi@hotmail.com
universidad nacional de villa maría	licenciatura en ciencias geológicas	06-Mar-20	brenda smith	female	21	2187	ARTEAGA	zlyons@hotmail.com
universidad nacional de villa maría	licenciatura en kinesiología y fisiatría	20-Feb-20	cameron king	male	21	2187	ARTEAGA	nicholasmann@gmail.com
universidad nacional de villa maría	licenciatura en ciencias de la computación	19-May-20	matthew leon	male	21	6365	AZTEAZU	ponceashley@hotmail.com
universidad nacional de villa maría	licenciatura en planificación y diseño del paisaje	24-Apr-20	john williaon	male	21	6365	AZTEAZU	mshaffer@hotmail.com
universidad nacional de villa maría	medicina	03-Jul-20	susan holt	female	24	6365	AZTEAZU	mitchellkevin@yahoo.com
universidad nacional de villa maría	farmacia	30-Mar-20	rhonda burke	female	21	6365	AZTEAZU	antonio52@hotmail.com
universidad nacional de villa maría	arquitectura	02-Jun-20	david garcia	male	34	7300	AZUL	ubrown@yahoo.com
universidad nacional de villa maría	ingeniería electrónica	29-Oct-19	michael glover	male	40	7300	AZUL	cathygalvan@gmail.com
universidad nacional de villa maría	diseño industrial	09-Apr-20	christopher gonzalez	male	21	7300	AZUL	ajordan@yahoo.com
universidad nacional de villa maría	licenciatura en planificación y diseño del paisaje	26-Mar-20	matthew rodriguez	male	34	7300	AZUL	rodriguezcourtney@yahoo.com
universidad nacional de villa maría	agronomía	31-Oct-19	angela combs	female	21	2633	CHOVET	douglas51@gmail.com
universidad nacional de villa maría	licenciatura en ciencias biológicas	17-Jul-20	richard johnson	male	33	2633	CHOVET	stephanie67@hotmail.com
universidad nacional de villa maría	actuario	30-Oct-19	jack buchanan	male	21	2633	CHOVET	shannonmcmillan@gmail.com
universidad nacional de villa maría	licenciatura en kinesiología y fisiatría	04-Dec-19	mary hansen	female	21	2633	CHOVET	omarosborne@hotmail.com
universidad nacional de villa maría	diseño de imagen y sonido	08-Nov-19	karen torres	female	21	6346	PELLEGRINI	kennedyjohn@gmail.com
universidad nacional de villa maría	técnico para bioterios	09-Jun-20	colin golden phd	male	21	6346	PELLEGRINI	williamsmonica@hotmail.com
universidad nacional de villa maría	actuario	27-May-20	steven howe	male	21	6346	PELLEGRINI	jaclynsmith@hotmail.com
universidad nacional de villa maría	licenciatura en ciencia política	03-Nov-19	james maynard	male	21	5369	PAGANCILLO	paynedaniel@yahoo.com
universidad nacional de villa maría	ingeniería mecánica	01-Mar-20	kara holmes	female	21	5369	PAGANCILLO	james83@gmail.com
universidad nacional de villa maría	licenciatura en musicoterapia	08-Feb-20	michelle pena	female	21	5369	PAGANCILLO	ryan15@yahoo.com
universidad nacional de villa maría	diseño industrial	24-Jan-20	charles rivera	male	21	8164	ARQUEDAS	oalexander@yahoo.com
universidad nacional de villa maría	actuario	08-Jun-20	karen ruiz	female	21	8164	ARQUEDAS	tnelson@hotmail.com
universidad nacional de villa maría	ciencias veterinarias	14-Jan-20	jennifer sullivan	female	21	8164	ARQUEDAS	joseph20@yahoo.com
universidad nacional de villa maría	diseño de imagen y sonido	19-Jul-20	nicole franco	female	21	8164	ARQUEDAS	saunderskatelyn@gmail.com
universidad nacional de villa maría	bioquímica	19-Jun-20	jesus walker	male	21	5311	ARAUCO	kristen39@hotmail.com
universidad nacional de villa maría	ciencias veterinarias	20-Jun-20	christopher johns	male	21	5311	ARAUCO	david77@gmail.com
universidad nacional de villa maría	licenciatura en relaciones del trabajo	12-Feb-20	debra ross	female	21	5311	ARAUCO	monique34@yahoo.com
universidad nacional de villa maría	agronomía	07-Mar-20	craig smith	male	29	6244	BANDERALO	zscott@gmail.com
universidad nacional de villa maría	licenciatura en ciencia política	22-Dec-19	amber brown	female	21	6244	BANDERALO	gutierrezmonica@gmail.com
universidad nacional de villa maría	ciencias veterinarias	07-Jan-20	lisa lopez	female	21	3561	AVELLANEDA	nwhite@hotmail.com
universidad nacional de villa maría	medicina	03-Jan-20	barbara webb	female	19	3561	AVELLANEDA	delacruzamanda@yahoo.com
universidad nacional de villa maría	ingeniería mecánica	03-Dec-19	jeremy stevens	male	41	3561	AVELLANEDA	phillipsanthony@yahoo.com
universidad nacional de villa maría	contador público	21-Jun-20	 brian brown md	male	21	6511	HALE	ewright@yahoo.com
universidad nacional de villa maría	arquitectura	25-Feb-20	andrea hughes	female	21	6511	HALE	vwest@hotmail.com
universidad nacional de villa maría	actuario	08-Nov-19	natalie robertson	female	21	6511	HALE	parsonslisa@yahoo.com
universidad nacional de villa maría	ingeniería en informática	13-Jan-20	eileen anderson	female	21	3051	ALEJANDRA	sethchoi@hotmail.com
universidad nacional de villa maría	licenciatura en relaciones del trabajo	26-Oct-19	stephen nelson	male	21	3051	ALEJANDRA	ievans@gmail.com
universidad nacional de villa maría	licenciatura en musicoterapia	18-Jun-20	trevor morris	male	21	2183	AREQUITO	kingdiana@gmail.com
universidad nacional de villa maría	licenciatura en musicoterapia	26-Dec-19	jeffery cherry	male	49	2183	AREQUITO	lewismeghan@yahoo.com
universidad nacional de villa maría	ingeniería en informática	31-May-20	elizabeth patel	female	42	2183	AREQUITO	barreradenise@gmail.com
universidad nacional de villa maría	licenciatura en ciencia política	30-Jan-20	jared wade	male	21	3262	CASEROS	lisa41@hotmail.com
universidad nacional de villa maría	licenciatura en artes	17-Nov-19	s kimberly reed	female	25	3262	CASEROS	mrodriguez@hotmail.com
universidad nacional de villa maría	técnico para bioterios	14-May-20	bobby ferguson	male	21	3262	CASEROS	mjohnson@yahoo.com
universidad nacional de villa maría	ciencias veterinarias	14-Mar-20	samantha soto	female	21	3262	CASEROS	robertwright@yahoo.com
universidad nacional de villa maría	medicina	19-Oct-19	jill watson	female	21	3262	CASEROS	ruizchristine@gmail.com
universidad nacional de villa maría	medicina	15-Jan-20	kristina dixon	female	21	3262	CASEROS	xstephens@hotmail.com
universidad nacional de villa maría	farmacia	23-Dec-19	evan golden	male	42	3262	CASEROS	jonathan12@hotmail.com
universidad nacional de villa maría	actuario	14-Feb-20	james mcgrath	male	22	3262	CASEROS	dana43@gmail.com
universidad nacional de villa maría	ingeniería mecánica	11-Nov-19	anne vargas	female	20	6607	ANASAGASTI	manuel56@hotmail.com
universidad nacional de villa maría	licenciatura en kinesiología y fisiatría	01-Jul-20	samantha jones	female	21	6607	ANASAGASTI	brandon19@hotmail.com
universidad nacional de villa maría	diseño industrial	19-May-20	angela houston	female	21	6607	ANASAGASTI	mooreedward@yahoo.com
universidad nacional de villa maría	licenciatura en ciencias de la computación	26-Jun-20	linda mcintosh	female	21	2246	BARRANCAS	zcarey@gmail.com
universidad nacional de villa maría	agronomía	04-Jun-20	joshua marks	male	21	2246	BARRANCAS	johnsonjulie@yahoo.com
universidad nacional de villa maría	licenciatura en musicoterapia	28-Jul-20	katherine nichols	female	21	6103	AMENABAR	troydean@yahoo.com
universidad nacional de villa maría	farmacia	01-Dec-19	cheryl dickson	female	21	6614	FRANKLIN	xsmith@yahoo.com
universidad nacional de villa maría	licenciatura en kinesiología y fisiatría	09-Jan-20	corey norton	male	21	6614	FRANKLIN	kparker@yahoo.com
universidad nacional de villa maría	licenciatura en gestión de agroalimentos	18-Feb-20	richard payne	male	46	6614	FRANKLIN	ncook@gmail.com
universidad nacional de villa maría	actuario	18-Mar-20	connor herman	male	21	4122	ALIZAL	elizabethmiller@hotmail.com
universidad nacional de villa maría	actuario	19-Dec-19	christopher brown	male	21	5731	ALFALAND	walkersheri@gmail.com
universidad nacional de villa maría	farmacia	18-Dec-19	michelle sullivan	female	21	5731	ALFALAND	holly59@gmail.com
universidad nacional de villa maría	actuario	20-Oct-19	kristin mills	female	21	5731	ALFALAND	snowchristopher@yahoo.com
universidad nacional de villa maría	licenciatura en ciencias ambientales	02-Dec-19	hannah perez	female	26	6077	ENCINA	jeremysmith@hotmail.com
universidad nacional de villa maría	ingeniería electrónica	26-Feb-20	michael lee	male	36	6077	ENCINA	kristinajackson@yahoo.com
universidad nacional de villa maría	licenciatura en sociología	28-Jun-20	kristi castaneda	female	21	6476	CHICLANA	rebecca85@hotmail.com
universidad nacional de villa maría	licenciatura en ciencias antropológicas	18-Jul-20	john fernandez	male	21	6476	CHICLANA	james25@hotmail.com
universidad nacional de villa maría	licenciatura en sociología	14-Oct-19	jason leonard	male	22	6476	CHICLANA	ggould@gmail.com
universidad nacional de villa maría	licenciatura en relaciones del trabajo	24-Oct-19	matthew gilbert	male	34	6476	CHICLANA	johncampbell@hotmail.com
universidad nacional de villa maría	licenciatura en artes	27-Dec-19	jaime hahn	female	21	6476	CHICLANA	nathan86@gmail.com
universidad nacional de villa maría	farmacia	31-Jan-20	calvin hess	male	21	4728	CHUMBICHA	mary97@yahoo.com
universidad nacional de villa maría	licenciatura en gestión de agroalimentos	13-Nov-19	robert fields	male	21	4728	CHUMBICHA	dwhite@yahoo.com
universidad nacional de villa maría	licenciatura en relaciones del trabajo	21-Nov-19	dawn arias	female	21	4728	CHUMBICHA	emily81@yahoo.com
universidad nacional de villa maría	arquitectura	11-Jul-20	christopher kaufman	male	21	3142	ALCARACITO	bennettkevin@hotmail.com
universidad nacional de villa maría	licenciatura en ciencias ambientales	04-Mar-20	jessica hale	female	21	3142	ALCARACITO	juanvargas@gmail.com
universidad nacional de villa maría	licenciatura en sociología	23-Dec-19	john lee	male	21	6632	BENITEZ	smithapril@gmail.com
universidad nacional de villa maría	licenciatura en relaciones del trabajo	25-Feb-20	ruth wilson	female	50	6632	BENITEZ	jonesmiranda@yahoo.com
universidad nacional de villa maría	licenciatura en ciencias biológicas	15-Oct-19	vincent hines	male	21	6632	BENITEZ	christinabray@hotmail.com
universidad nacional de villa maría	licenciatura en ciencias de la computación	01-Mar-20	molly hernandez	female	21	6632	BENITEZ	atkinsonthomas@gmail.com
universidad nacional de villa maría	licenciatura en producción de bioimagenes	13-Feb-20	brittany frazier	female	39	6632	BENITEZ	brownchristopher@hotmail.com
universidad nacional de villa maría	bioquímica	27-Dec-19	chris green	male	21	6616	CASTILLA	tmartin@hotmail.com
universidad nacional de villa maría	técnico para bioterios	18-Mar-20	adam velez	male	37	6616	CASTILLA	michael14@hotmail.com
universidad nacional de villa maría	licenciatura en ciencia política	23-Nov-19	danny phillips	male	21	6616	CASTILLA	davisdavid@hotmail.com
universidad nacional de villa maría	agronomía	21-Jul-20	william faulkner	male	21	6616	CASTILLA	timothymiller@hotmail.com
universidad nacional de villa maría	licenciatura en ciencias geológicas	04-Jul-20	jacqueline cooper	female	21	1702	CIUDADELA	egordon@hotmail.com
universidad nacional de villa maría	arquitectura	08-Jun-20	angela walker	female	21	1702	CIUDADELA	laurenbrown@yahoo.com
universidad nacional de villa maría	licenciatura en ciencia política	28-Dec-19	andrea campbell	female	21	6505	DUDIGNAC	vsmith@gmail.com
universidad nacional de villa maría	licenciatura en producción de bioimagenes	21-Nov-19	nicole coleman	female	30	6505	DUDIGNAC	kaylalee@hotmail.com
universidad nacional de villa maría	licenciatura en gestión de agroalimentos	14-Dec-19	dawn west	female	21	6505	DUDIGNAC	olucero@gmail.com
universidad nacional de villa maría	técnico para bioterios	17-May-20	rose patterson	female	21	6434	PALANTELEN	lynn32@yahoo.com
universidad nacional de villa maría	licenciatura en relaciones del trabajo	24-Dec-19	amy wright	female	25	6434	PALANTELEN	hammondteresa@hotmail.com
universidad nacional de villa maría	agronomía	21-Jul-20	micheal ada	male	28	6434	PALANTELEN	derekperry@yahoo.com
universidad nacional de villa maría	licenciatura en psicología	18-Apr-20	james bridges jr	male	21	6434	PALANTELEN	sandy68@gmail.com
universidad nacional de villa maría	licenciatura en artes	09-May-20	kaylee walters	female	21	6434	PALANTELEN	melissarichardson@hotmail.com
universidad nacional de villa maría	licenciatura en ciencias ambientales	22-Jul-20	edward dunn	male	21	2303	ANGELICA	dgriffith@hotmail.com
universidad nacional de villa maría	licenciatura en sociología	06-Dec-19	austin gomez	male	30	2303	ANGELICA	bakermichael@hotmail.com
universidad nacional de villa maría	licenciatura en ciencias de la educación	17-Nov-19	christine jackson	female	34	2303	ANGELICA	ksmith@yahoo.com
universidad nacional de villa maría	actuario	24-Jul-20	janet soto	female	21	5537	ALGARROBITO	jessica31@hotmail.com
universidad nacional de villa maría	licenciatura en terapia ocupacional	03-Feb-20	david bryant	male	45	5537	ALGARROBITO	crystal97@yahoo.com
universidad nacional de villa maría	licenciatura en kinesiología y fisiatría	21-Jun-20	ryan peters	male	21	7535	PONTAUT	david70@hotmail.com
universidad nacional de villa maría	licenciatura en ciencias biológicas	14-Jul-20	sarah smith	female	21	7535	PONTAUT	timothynguyen@gmail.com
universidad nacional de villa maría	licenciatura en ciencias geológicas	19-Dec-19	steven lynch	male	21	8309	CENTENARIO	earl09@hotmail.com
universidad nacional de villa maría	licenciatura en ciencia y tecnología de alimentos	13-Feb-20	christina smith md	female	37	8309	CENTENARIO	kylerichardson@yahoo.com
universidad nacional de villa maría	licenciatura en psicología	16-Dec-19	michael adkins	male	40	8309	CENTENARIO	don02@hotmail.com
universidad nacional de villa maría	bioquímica	11-May-20	jay mueller	male	21	8309	CENTENARIO	michaelconrad@yahoo.com
universidad nacional de villa maría	actuario	02-Dec-19	scott kennedy	male	32	8309	CENTENARIO	dawnowen@gmail.com
universidad nacional de villa maría	licenciatura en ciencias antropológicas	23-Oct-19	brittany douglas	female	25	8309	CENTENARIO	fritzcatherine@gmail.com
universidad nacional de villa maría	licenciatura en administración	29-Apr-20	sandra smith	female	32	8309	CENTENARIO	tonya63@hotmail.com
universidad nacional de villa maría	licenciatura en ciencia y tecnología de alimentos	11-Nov-19	shirley brown	female	20	7150	AYACUCHO	kristinahill@hotmail.com
universidad nacional de villa maría	licenciatura en gestión de agroalimentos	29-Mar-20	megan hernandez	female	21	7150	AYACUCHO	saraturner@gmail.com
universidad nacional de villa maría	actuario	01-Feb-20	jennifer johnson	female	21	7150	AYACUCHO	jessica68@gmail.com
universidad nacional de villa maría	arquitectura	16-Jun-20	xavier scott	male	21	7150	AYACUCHO	bcarson@hotmail.com
universidad nacional de villa maría	licenciatura en planificación y diseño del paisaje	12-Jun-20	erik howard	male	21	7150	AYACUCHO	ybennett@yahoo.com
universidad nacional de villa maría	ingeniería mecánica	01-Aug-20	timothy cline	male	25	7150	AYACUCHO	uolson@hotmail.com
universidad nacional de villa maría	licenciatura en ciencia y tecnología de alimentos	17-Jun-20	david garcia	male	21	5636	FAVELLI	nancy90@yahoo.com
universidad nacional de villa maría	licenciatura en ciencias geológicas	03-Mar-20	cheryl gonzales	female	20	5636	FAVELLI	nbenson@yahoo.com
universidad nacional de villa maría	licenciatura en planificación y diseño del paisaje	15-Nov-19	kelly blake	female	21	5636	FAVELLI	april30@gmail.com
universidad nacional de villa maría	técnico para bioterios	24-Apr-20	craig carpenter jr	male	48	5636	FAVELLI	dthompson@gmail.com
universidad nacional de villa maría	ingeniería electrónica	14-Oct-19	diana brown	female	21	2101	ALBARELLOS	kcaldwell@yahoo.com
universidad nacional de villa maría	ingeniería mecánica	14-Jul-20	stefanie jordan	female	22	2101	ALBARELLOS	klewis@hotmail.com
universidad nacional de villa maría	arquitectura	26-Feb-20	thomas white	male	21	2101	ALBARELLOS	maureen76@gmail.com
universidad nacional de villa maría	licenciatura en planificación y diseño del paisaje	31-Mar-20	gregory kelly	male	21	2101	ALBARELLOS	vjohnson@gmail.com
universidad nacional de villa maría	diseño de imagen y sonido	30-Jul-20	sherry salazar	female	21	8326	CERVANTES	larsonlisa@gmail.com
universidad nacional de villa maría	licenciatura en gestión de agroalimentos	03-Apr-20	meghan mccoy	female	21	8326	CERVANTES	alan14@gmail.com
universidad nacional de villa maría	licenciatura en ciencia y tecnología de alimentos	11-Mar-20	tara lee	female	48	7201	COLMAN	ballpatrick@gmail.com
universidad nacional de villa maría	ingeniería electrónica	21-Jul-20	steven miller	male	21	7201	COLMAN	alexanderryan@gmail.com
universidad nacional de villa maría	bioquímica	12-Oct-19	megan taylor	female	30	7201	COLMAN	mark28@hotmail.com
universidad nacional de villa maría	ingeniería electrónica	07-Feb-20	joshua schultz	male	47	8127	ESTELA	bhutchinson@hotmail.com
universidad nacional de villa maría	licenciatura en ciencia política	11-Oct-19	kelly fisher	female	21	8127	ESTELA	andersonsteven@yahoo.com
universidad nacional de villa maría	bioquímica	01-Feb-20	william martinez	male	21	8127	ESTELA	coffeytaylor@yahoo.com
universidad nacional de villa maría	licenciatura en ciencias antropológicas	27-Feb-20	derek ellis	male	21	6471	ATAHUALPA	justinsmith@yahoo.com
universidad nacional de villa maría	licenciatura en sociología	25-Mar-20	julie young	female	21	6471	ATAHUALPA	dwright@hotmail.com
universidad nacional de villa maría	licenciatura en relaciones del trabajo	15-Apr-20	erica harrington	female	21	6471	ATAHUALPA	juliesmith@gmail.com
universidad nacional de villa maría	ingeniería mecánica	24-Jul-20	curtis ada	male	21	6471	ATAHUALPA	rmontoya@hotmail.com
universidad nacional de villa maría	licenciatura en musicoterapia	14-Dec-19	sean webb	male	21	3448	ALAMO	thomaswilkerson@hotmail.com
universidad nacional de villa maría	ingeniería mecánica	16-Jan-20	russell clark	male	21	3448	ALAMO	johnsondeborah@gmail.com
universidad nacional de villa maría	licenciatura en relaciones del trabajo	19-Apr-20	shannon henderson	female	21	3285	BERDUC	echambers@hotmail.com
universidad nacional de villa maría	licenciatura en kinesiología y fisiatría	05-Mar-20	wanda roberts	female	41	3285	BERDUC	timothy67@gmail.com
universidad nacional de villa maría	licenciatura en artes	18-Apr-20	dakota martinez	male	20	5266	CHICHAGASTA	wilsonwalter@hotmail.com
universidad nacional de villa maría	licenciatura en ciencias geológicas	28-May-20	michelle thomas	female	21	5266	CHICHAGASTA	gillmichael@yahoo.com
universidad nacional de villa maría	licenciatura en planificación y diseño del paisaje	08-Apr-20	matthew johnson	male	28	8366	CHELFORO	heatherwilkinson@hotmail.com
universidad nacional de villa maría	licenciatura en ciencias biológicas	24-Dec-19	nicole rogers	female	21	8366	CHELFORO	brian02@gmail.com
universidad nacional de villa maría	licenciatura en musicoterapia	12-Feb-20	hector mendoza	male	21	8366	CHELFORO	lisaweaver@hotmail.com
universidad nacional de villa maría	licenciatura en ciencias ambientales	23-Jun-20	jessica collier	female	21	4503	ARRAYANAL	rodriguezdeborah@yahoo.com
universidad nacional de villa maría	licenciatura en producción de bioimagenes	28-Jan-20	ralph russell	male	48	4503	ARRAYANAL	ddunn@gmail.com
universidad nacional de villa maría	licenciatura en relaciones del trabajo	12-Mar-20	joseph luna	male	21	6335	GRACIARENA	ahoover@hotmail.com
universidad nacional de villa maría	licenciatura en ciencia y tecnología de alimentos	01-Jun-20	lisa mcguire	female	31	6335	GRACIARENA	tiffany56@hotmail.com
universidad nacional de villa maría	licenciatura en ciencias de la educación	03-Feb-20	phillip weber	male	21	5595	CUPILES	bevans@yahoo.com
universidad nacional de villa maría	licenciatura en gestión de agroalimentos	27-May-20	caleb perry md	male	32	5595	CUPILES	thowe@hotmail.com
universidad nacional de villa maría	ciencias veterinarias	11-Jun-20	maria green	female	27	5595	CUPILES	timothy84@hotmail.com
universidad nacional de villa maría	medicina	19-Oct-19	john andrews	male	21	5595	CUPILES	matthewvaughn@gmail.com
universidad nacional de villa maría	ingeniería en informática	30-Dec-19	justin nguyen	male	45	5595	CUPILES	sabrina62@hotmail.com
universidad nacional de villa maría	bioquímica	24-Jul-20	jason goodwin	male	46	5374	CATINZACO	amandareyes@yahoo.com
universidad nacional de villa maría	licenciatura en relaciones del trabajo	13-Oct-19	sandy curry	female	41	5374	CATINZACO	jose92@yahoo.com
universidad nacional de villa maría	arquitectura	29-Apr-20	katherine wong	female	21	5374	CATINZACO	cbrown@hotmail.com
universidad nacional de villa maría	licenciatura en ciencias antropológicas	15-Jun-20	cindy rojas	female	21	8118	CABILDO	kristina89@gmail.com
universidad nacional de villa maría	diseño de imagen y sonido	10-Jun-20	michael rodriguez	male	50	8118	CABILDO	jimenezdevin@hotmail.com
universidad nacional de villa maría	licenciatura en ciencias de la computación	13-Mar-20	garrett perez	male	29	8118	CABILDO	nancyrodriguez@yahoo.com
universidad nacional de villa maría	farmacia	13-Jul-20	emily fowler	female	21	8118	CABILDO	tbradley@yahoo.com
universidad nacional de villa maría	diseño de imagen y sonido	17-May-20	william sullivan	male	21	6389	ALEGRIA	matthewschmidt@yahoo.com
universidad nacional de villa maría	técnico para bioterios	09-Jul-20	valerie boyd	female	21	6389	ALEGRIA	jacobsweeney@gmail.com
universidad nacional de villa maría	licenciatura en ciencias de la computación	04-Apr-20	sharon morse	female	21	6389	ALEGRIA	ryanwise@yahoo.com
universidad nacional de villa maría	ingeniería mecánica	17-Feb-20	crystal ramirez	female	21	6389	ALEGRIA	heather25@yahoo.com
universidad nacional de villa maría	licenciatura en ciencias de la educación	14-Dec-19	alexis dunlap	female	21	6389	ALEGRIA	karenperez@hotmail.com
universidad nacional de villa maría	contador público	23-Jul-20	miss emily harris	female	48	4166	BALDERRAMA	griggs@gmail.com
universidad nacional de villa maría	ingeniería mecánica	26-Nov-19	brittany sandoval	female	21	4166	BALDERRAMA	dennissweeney@gmail.com
universidad nacional de villa maría	licenciatura en gestión de agroalimentos	22-Apr-20	jill jensen	female	21	3474	CHAVARRIA	jennifer77@gmail.com
universidad nacional de villa maría	actuario	26-Jun-20	michael johnson	male	21	3474	CHAVARRIA	ismith@gmail.com
universidad nacional de villa maría	licenciatura en sociología	20-Jul-20	kim davila	female	21	3474	CHAVARRIA	justin35@hotmail.com
universidad nacional de villa maría	agronomía	14-Feb-20	sharon rice	female	21	3474	CHAVARRIA	jmitchell@hotmail.com
universidad nacional de villa maría	licenciatura en relaciones del trabajo	27-Dec-19	jimmy smith	male	36	2401	CASTELAR	nicole03@hotmail.com
universidad nacional de villa maría	ingeniería mecánica	11-Dec-19	holly price	female	45	2401	CASTELAR	steven97@gmail.com
universidad nacional de villa maría	farmacia	07-Jun-20	justin turner	male	30	2401	CASTELAR	sharon57@yahoo.com
universidad nacional de villa maría	licenciatura en ciencias de la computación	29-Oct-19	veronica lee	female	21	2401	CASTELAR	richard10@hotmail.com
universidad nacional de villa maría	licenciatura en planificación y diseño del paisaje	02-Mar-20	bryan gomez	male	21	4644	CANGREJILLOS	heather21@gmail.com
universidad nacional de villa maría	agronomía	26-Mar-20	kevin frazier	male	21	4644	CANGREJILLOS	brianthomas@yahoo.com
universidad nacional de villa maría	licenciatura en ciencias de la educación	19-Apr-20	david barton	male	21	4644	CANGREJILLOS	taylorpeter@hotmail.com
universidad nacional de villa maría	licenciatura en ciencias ambientales	23-Nov-19	elizabeth lester	female	29	4644	CANGREJILLOS	bailey91@yahoo.com
universidad nacional de villa maría	actuario	09-Oct-19	andrea avila	female	21	4644	CANGREJILLOS	michellehamilton@gmail.com
universidad nacional de villa maría	licenciatura en artes	13-Mar-20	valerie reed	female	23	3350	APOSTOLES	brittney69@yahoo.com
universidad nacional de villa maría	licenciatura en artes	28-Jun-20	amanda murphy	female	21	3350	APOSTOLES	mcguirecrystal@hotmail.com
universidad nacional de villa maría	ciencias veterinarias	24-Jan-20	ryan brown	male	21	3350	APOSTOLES	johnsonmarie@yahoo.com
universidad nacional de villa maría	ciencias veterinarias	18-Nov-19	shannon anderson	female	21	3350	APOSTOLES	tiffany67@gmail.com
universidad nacional de villa maría	licenciatura en psicología	21-Dec-19	travis cooper	male	22	6387	CALEUFU	vickie04@gmail.com
universidad nacional de villa maría	licenciatura en administración	28-Feb-20	mary smith	female	39	6387	CALEUFU	leecaleb@yahoo.com
universidad nacional de villa maría	diseño industrial	09-Nov-19	joshua artrong	male	21	6387	CALEUFU	wjohnson@gmail.com
universidad nacional de villa maría	licenciatura en ciencias de la educación	30-Mar-20	william baxter	male	24	4434	ANTA	dbrennan@yahoo.com
universidad nacional de villa maría	medicina	19-Jun-20	andrea king	female	21	4434	ANTA	bprice@hotmail.com
universidad nacional de villa maría	diseño de imagen y sonido	22-Nov-19	yvonne ward	female	21	4434	ANTA	warejacqueline@hotmail.com
universidad nacional de villa maría	ingeniería en informática	25-Jun-20	heidi martinez	female	21	4434	ANTA	prestonbradley@hotmail.com
