,university,career,inscription_date,first_name,last_name,gender,birth_date,age,postal_code,location,email
380,UNIVERSIDAD-DEL-CINE,CONTADOR-PÚBLICO-,28-11-2020,HOLLY-BROWNING,,F,23-12-1972,,,ABRA-PAMPA,KRISTINFERNANDEZ@GMAIL.COM
381,UNIVERSIDAD-DEL-CINE,CIENCIAS-VETERINARIAS,29-09-2020,STANLEY-MORAN,,M,05-05-1985,,,CAMPO-RAFFO,LINDSAYPETERSON@GMAIL.COM
382,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-ARTES,04-12-2020,MATTHEW-COOK,,M,05-07-2009,,,EL-CENIZO,MICHELLE16@YAHOO.COM
383,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-PLANIFICACIÓN-Y-DISEÑO-DEL-PAISAJE,16-01-2021,CANDACE-YOUNG,,F,28-12-2018,,,BARCENA,LARRYCONWAY@HOTMAIL.COM
384,UNIVERSIDAD-DEL-CINE,MEDICINA,30-11-2020,BRIAN-ALVAREZ,,M,14-10-1971,,,LOS-CARDOS,PINEDABARBARA@HOTMAIL.COM
385,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-DE-LA-EDUCACIÓN-,28-09-2020,ERIC-JONES,,M,21-02-1961,,,ARROYO-CORTO,CHRISTOPHER59@HOTMAIL.COM
386,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-PRODUCCIÓN-DE-BIOIMAGENES,14-09-2020,MADISON-WOOD,,F,17-03-1933,,,AMENABAR,SDAWSON@HOTMAIL.COM
387,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-SOCIOLOGÍA-,27-09-2020,TYLER-TAYLOR,,M,25-08-1961,,,SAN-MAYOL,JAIMESTARK@YAHOO.COM
388,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-DE-LA-COMPUTACIÓN,24-12-2020,OSCAR-VEGA,,M,27-07-1950,,,ANGUINAN,TREYNOLDS@YAHOO.COM
389,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-KINESIOLOGÍA-Y-FISIATRÍA,24-11-2020,JEFFREY-HAYES,,M,13-07-1911,,,CAMPO-MORENO,TAMARA48@YAHOO.COM
390,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-KINESIOLOGÍA-Y-FISIATRÍA,31-10-2020,MRS.-RACHAEL-RAMOS,,F,28-01-1996,,,ALDEA-FORESTAL,NLAWSON@HOTMAIL.COM
391,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-ARTES,16-12-2020,DANIEL-DAVIS,,M,12-12-1981,,,CORONEL-CHARLONE,REBECCAJONES@YAHOO.COM
392,UNIVERSIDAD-DEL-CINE,INGENIERÍA-MECÁNICA,23-10-2020,ROBERT-BAKER,,M,16-04-1917,,,ALTO-DEL-SALADILLO,KNIGHTJENNIFER@HOTMAIL.COM
393,UNIVERSIDAD-DEL-CINE,AGRONOMÍA,30-10-2020,PAIGE-LAWRENCE,,F,25-10-1923,,,CUCHA-CUCHA,EPARSONS@YAHOO.COM
394,UNIVERSIDAD-DEL-CINE,INGENIERÍA-MECÁNICA,22-01-2021,NATALIE-ROBERSON,,F,27-02-2007,,,AGUA-LOS-MATOS,ODONNELLKATELYN@GMAIL.COM
395,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-ARTES,22-01-2021,JEFFREY-CAMPBELL,,M,20-08-1959,,,CANNING,GILBERTCARLA@HOTMAIL.COM
396,UNIVERSIDAD-DEL-CINE,BIOQUÍMICA,05-09-2020,ANDREW-ALLEN,,M,18-08-1998,,,CAMPO-YAGUARETE,SANCHEZMICHELE@YAHOO.COM
397,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-PSICOLOGÍA,07-09-2020,LORI-MURRAY,,F,16-06-1973,,,LA-ORIENTAL,ELIZABETH52@HOTMAIL.COM
398,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIA-Y-TECNOLOGÍA-DE-ALIMENTOS,11-01-2021,RANDALL-JOHNSON,,M,10-09-1958,,,LA-CHIRLANDIA,SEAN46@YAHOO.COM
399,UNIVERSIDAD-DEL-CINE,INGENIERÍA-MECÁNICA,01-02-2021,MIKE-MARTIN,,M,18-12-1949,,,VILLARS,WKELLY@HOTMAIL.COM
400,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-PSICOLOGÍA,11-09-2020,PARKER-PRUITT,,M,24-10-1957,,,ALGARROBAL,MACDONALDANGEL@YAHOO.COM
401,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-TERAPIA-OCUPACIONAL,24-01-2021,ANTONIO-ROBERTSON,,M,03-08-1907,,,ADROGUE,SHERYLELLIOTT@HOTMAIL.COM
402,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIA-POLÍTICA-,28-10-2020,BRITTANY-GAMBLE,,F,10-12-2014,,,COLONIA-GOBERNADOR-AYALA,MATTHEWRAMSEY@HOTMAIL.COM
403,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-BIOLÓGICAS,11-12-2020,MARY-MARSHALL,,F,05-10-1973,,,CAÑADON-DE-LOS-INDIOS,KMYERS@HOTMAIL.COM
404,UNIVERSIDAD-DEL-CINE,ARQUITECTURA,01-12-2020,STEPHANIE-HARPER,,F,13-07-1964,,,CAÑADA-DE-GOMEZ,WHITEMARY@HOTMAIL.COM
405,UNIVERSIDAD-DEL-CINE,BIOQUÍMICA,11-09-2020,WILLIAM-BEST,,M,09-12-1927,,,CAÑADA-RICA,CHRISTOPHERHALL@GMAIL.COM
406,UNIVERSIDAD-DEL-CINE,ACTUARIO-,04-01-2021,AMY-VANG,,F,30-04-1906,,,KILOMETRO-408,MPHILLIPS@GMAIL.COM
407,UNIVERSIDAD-DEL-CINE,TÉCNICO-PARA-BIOTERIOS-,22-11-2020,MICHAEL-TAYLOR,,M,02-07-1926,,,ALTILLO-DEL-MEDIO,LINDSEYDAVIS@GMAIL.COM
408,UNIVERSIDAD-DEL-CINE,CIENCIAS-VETERINARIAS,27-01-2021,MARY-RIVERS,,F,03-11-2015,,,APEADERO-GUANACACHE,PAULA50@YAHOO.COM
409,UNIVERSIDAD-DEL-CINE,CIENCIAS-VETERINARIAS,11-10-2020,WILLIAM-FRAZIER,,M,05-11-1956,,,BARRIO-JARDIN-LUZURIAGA,DONNABENTON@HOTMAIL.COM
410,UNIVERSIDAD-DEL-CINE,INGENIERÍA-ELECTRÓNICA,12-11-2020,BENJAMIN-PAGE,,M,28-01-1919,,,NORDELTA,MURRAYSARAH@YAHOO.COM
411,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-GESTIÓN-DE-AGROALIMENTOS,25-09-2020,RACHEL-HAYES,,F,21-07-1996,,,ALDEA-MARIA-LUISA,ASANCHEZ@GMAIL.COM
412,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-PRODUCCIÓN-DE-BIOIMAGENES,04-12-2020,CHARLOTTE-FERNANDEZ-DVM,,F,30-06-1962,,,ARROYO-CASTILLO,ROWEAARON@YAHOO.COM
413,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIA-POLÍTICA-,06-01-2021,BREANNA-BLAIR,,F,21-05-1962,,,DON-TORCUATO,TERESA49@GMAIL.COM
414,UNIVERSIDAD-DEL-CINE,DISEÑO-DE-IMAGEN-Y-SONIDO,23-12-2020,CHRISTOPHER-SCHMIDT,,M,07-09-2008,,,CHACABUCO,LISASIMPSON@GMAIL.COM
415,UNIVERSIDAD-DEL-CINE,ACTUARIO-,27-10-2020,JOSEPH-FULLER,,M,02-05-1912,,,LLAVALLOL,RODRIGUEZJENNIFER@GMAIL.COM
416,UNIVERSIDAD-DEL-CINE,CONTADOR-PÚBLICO-,14-12-2020,HAROLD-EVERETT,,M,17-01-1969,,,EL-RETIRO,CONEAL@GMAIL.COM
417,UNIVERSIDAD-DEL-CINE,DISEÑO-DE-IMAGEN-Y-SONIDO,11-09-2020,JUSTIN-ALEXANDER,,M,14-04-2017,,,20-DE-JUNIO,CODY19@YAHOO.COM
418,UNIVERSIDAD-DEL-CINE,TÉCNICO-PARA-BIOTERIOS-,18-10-2020,SCOTT-NEAL,,M,15-06-1933,,,COMANDANTE-NICANOR-OTAMENDI,WARRENPETER@YAHOO.COM
419,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIA-Y-TECNOLOGÍA-DE-ALIMENTOS,03-11-2020,JAMES-JOHNSON,,M,04-08-1936,,,BARRIO-JARDIN-LUZURIAGA,LUIS09@YAHOO.COM
420,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-RELACIONES-DEL-TRABAJO-,12-12-2020,TRISTAN-MEJIA,,M,24-03-1942,,,CUARTEL-V,CHRISTOPHER62@YAHOO.COM
421,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-ANTROPOLÓGICAS,21-12-2020,RICHARD-WASHINGTON,,M,15-02-1948,,,AGUADA-GUZMAN,MARK75@GMAIL.COM
422,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-GESTIÓN-DE-AGROALIMENTOS,14-09-2020,KATHERINE-HUMPHREY,,F,04-11-2015,,,LOS-MOLINOS,KROBERTS@GMAIL.COM
423,UNIVERSIDAD-DEL-CINE,ARQUITECTURA,08-12-2020,SEAN-GUTIERREZ,,M,06-02-1950,,,VILLA-ELOISA,AMANDAMCKNIGHT@HOTMAIL.COM
424,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-TERAPIA-OCUPACIONAL,18-01-2021,JAVIER-BURNS,,M,20-01-1960,,,ARROYO-GRANDE,YJEFFERSON@HOTMAIL.COM
425,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-AMBIENTALES,17-11-2020,MICHAEL-TAYLOR,,M,24-07-1951,,,ZONA-DELTA-TIGRE,UDAVIS@GMAIL.COM
426,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-KINESIOLOGÍA-Y-FISIATRÍA,18-09-2020,DANNY-GREEN,,M,06-05-1960,,,LA-LIMPIA,BELINDA46@YAHOO.COM
427,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-AMBIENTALES,20-12-2020,STACY-PARKER,,F,05-05-1989,,,EL-TALAR,ANGELA10@HOTMAIL.COM
428,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-ADMINISTRACIÓN-,19-12-2020,MICHAEL-WEBB,,M,24-07-1984,,,4-DE-FEBRERO,VREED@GMAIL.COM
429,UNIVERSIDAD-DEL-CINE,INGENIERÍA-EN-INFORMÁTICA,20-01-2021,MELISSA-RODRIGUEZ,,F,11-11-2014,,,ARROYO-CARABALLO,MICHAEL22@YAHOO.COM
430,UNIVERSIDAD-DEL-CINE,DISEÑO-INDUSTRIAL,14-10-2020,SHANNON-SERRANO,,F,07-10-1926,,,COLONIA-FALCO,GHOFFMAN@GMAIL.COM
431,UNIVERSIDAD-DEL-CINE,CIENCIAS-VETERINARIAS,06-12-2020,JERRY-MILLER,,M,28-10-1931,,,LA-MOROCHA,UBRADLEY@HOTMAIL.COM
432,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIA-Y-TECNOLOGÍA-DE-ALIMENTOS,10-10-2020,JIMMY-BLACKBURN,,M,08-05-1997,,,BARRIO-DON-SANTIAGO,MEYERSTANNER@GMAIL.COM
433,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-SOCIOLOGÍA-,27-10-2020,LISA-SHANNON,,F,21-08-1978,,,COLONIA-DURAN,XWARD@GMAIL.COM
434,UNIVERSIDAD-DEL-CINE,FARMACIA,03-09-2020,AMY-JOHNS,,F,22-11-2018,,,ALTO-VERDE,TRACY57@HOTMAIL.COM
435,UNIVERSIDAD-DEL-CINE,TÉCNICO-PARA-BIOTERIOS-,20-11-2020,COLTON-HARRISON,,M,18-05-1949,,,ACHERAL,JOAN38@YAHOO.COM
436,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIA-POLÍTICA-,27-10-2020,CHRISTOPHER-DAY,,M,27-07-1970,,,ACHAVAL-RODRIGUEZ,IKELLY@GMAIL.COM
437,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-DE-LA-EDUCACIÓN-,21-09-2020,KIMBERLY-SULLIVAN,,F,05-04-1917,,,CAMPO-LARGO,MAYOCHASE@YAHOO.COM
438,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-SOCIOLOGÍA-,05-10-2020,ROBERT-MARSHALL,,M,08-07-1959,,,CHIVILCOY,SHERRY85@HOTMAIL.COM
439,UNIVERSIDAD-DEL-CINE,INGENIERÍA-ELECTRÓNICA,15-12-2020,JESUS-COLE,,M,18-04-1941,,,EMPALME-FRONTERA,OBECKER@GMAIL.COM
440,UNIVERSIDAD-DEL-CINE,INGENIERÍA-ELECTRÓNICA,06-01-2021,SHERRI-MILLER,,F,29-05-1932,,,ALBARIÑO,UHARRIS@HOTMAIL.COM
441,UNIVERSIDAD-DEL-CINE,INGENIERÍA-ELECTRÓNICA,26-11-2020,MORGAN-JOHNSON,,F,19-11-2001,,,CHANILAO,STACYJENKINS@GMAIL.COM
442,UNIVERSIDAD-DEL-CINE,DISEÑO-DE-IMAGEN-Y-SONIDO,17-11-2020,KAREN-WEISS,,F,09-07-1961,,,CALLE-LARGA-VIEJA,DCOLON@YAHOO.COM
443,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-GESTIÓN-DE-AGROALIMENTOS,06-09-2020,TERRENCE-MAY,,M,13-02-1979,,,ALTO-CALILEGUA,HJOHNSON@YAHOO.COM
444,UNIVERSIDAD-DEL-CINE,DISEÑO-INDUSTRIAL,07-10-2020,DAVID-FORD,,M,09-05-1921,,,BAÑADO-NORTE,SANDRAMCDONALD@HOTMAIL.COM
445,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-ADMINISTRACIÓN-,19-11-2020,MRS.-LORI-PAYNE,,F,26-07-2004,,,ALDEA-APELEG,ZLEWIS@YAHOO.COM
446,UNIVERSIDAD-DEL-CINE,DISEÑO-INDUSTRIAL,13-11-2020,DANNY-THOMAS,,M,29-09-1949,,,CERVANTES,ANDERSONTANYA@GMAIL.COM
447,UNIVERSIDAD-DEL-CINE,DISEÑO-DE-IMAGEN-Y-SONIDO,30-09-2020,STACEY-KRUEGER,,F,04-05-1965,,,CHEROGUITA,JACQUELINELEE@YAHOO.COM
448,UNIVERSIDAD-DEL-CINE,BIOQUÍMICA,09-11-2020,CHRISTIAN-JOHNSON,,M,28-10-2004,,,ARROYO-CLARO,QSCHAEFER@HOTMAIL.COM
449,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-KINESIOLOGÍA-Y-FISIATRÍA,13-11-2020,JENNIFER-YU,,F,22-03-1942,,,BALCARCE,DAVIDANDREWS@HOTMAIL.COM
450,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-AMBIENTALES,09-12-2020,JENNIFER-WEBB,,F,24-08-1940,,,GENERAL-GALARZA,MARIAMORALES@YAHOO.COM
451,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-TERAPIA-OCUPACIONAL,19-09-2020,DAVID-HUBER-JR.,,M,02-02-1925,,,CAÑADON-CALIENTE,RYANCHAVEZ@GMAIL.COM
452,UNIVERSIDAD-DEL-CINE,BIOQUÍMICA,23-12-2020,JACQUELINE-LARSON-MD,,F,13-04-1968,,,CAMARON-CHICO,OCOBB@GMAIL.COM
453,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-DE-LA-EDUCACIÓN-,23-09-2020,MARIO-WHITE,,M,06-03-1967,,,ASTURIAS,DAVID97@GMAIL.COM
454,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-RELACIONES-DEL-TRABAJO-,15-12-2020,CARLY-JONES,,F,30-05-2012,,,CUPILES,BRENDATHOMPSON@HOTMAIL.COM
455,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-PLANIFICACIÓN-Y-DISEÑO-DEL-PAISAJE,29-12-2020,KAYLA-RAY,,F,15-10-1955,,,ALDEA-MARIA-LUISA,CARSONHEATHER@GMAIL.COM
456,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-ANTROPOLÓGICAS,09-12-2020,DARRYL-RICE,,M,01-09-2016,,,BELLA-VISTA,KJOYCE@GMAIL.COM
457,UNIVERSIDAD-DEL-CINE,DISEÑO-DE-IMAGEN-Y-SONIDO,20-10-2020,LEROY-LEE,,M,20-01-1984,,,BALNEARIO-CHAPALCO,TAYLOR75@GMAIL.COM
458,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIA-POLÍTICA-,05-01-2021,DANIELLE-AYALA,,F,11-11-1974,,,COLONIA-DOS-ROSAS-Y-LA-LEGUA,GUZMANNANCY@YAHOO.COM
459,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIA-POLÍTICA-,03-09-2020,BRIAN-JENKINS,,M,08-04-1933,,,ARBOLEDA,BETHANYHAAS@YAHOO.COM
460,UNIVERSIDAD-DEL-CINE,BIOQUÍMICA,03-09-2020,DAVID-BLAKE,,M,07-04-2017,,,ALGARROBITOS-1RO,ASHLEY16@HOTMAIL.COM
461,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-DE-LA-COMPUTACIÓN,06-09-2020,PAMELA-HOPKINS,,F,30-05-1945,,,SAN-GERONIMO,RYAN25@HOTMAIL.COM
462,UNIVERSIDAD-DEL-CINE,INGENIERÍA-ELECTRÓNICA,14-11-2020,KEVIN-BLAIR,,M,14-04-2017,,,AGUA-SALADA,CHRISTINEHARVEY@HOTMAIL.COM
463,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-GEOLÓGICAS,15-01-2021,ANDREW-PINEDA,,M,02-10-1942,,,CUTRAL-CO,MELISSAPARKER@HOTMAIL.COM
464,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-TERAPIA-OCUPACIONAL,28-01-2021,RICHARD-DUKE,,M,08-02-1968,,,DON-TORCUATO,DENISE75@GMAIL.COM
465,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-DE-LA-EDUCACIÓN-,09-09-2020,CAROLYN-DECKER,,F,13-05-1916,,,AGUADA-DE-PIEDRA,WFREEMAN@HOTMAIL.COM
466,UNIVERSIDAD-DEL-CINE,INGENIERÍA-ELECTRÓNICA,15-01-2021,KEITH-SMITH,,M,03-03-1981,,,BOCAYUBA,VANESSA36@HOTMAIL.COM
467,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-PRODUCCIÓN-DE-BIOIMAGENES,20-09-2020,ASHLEY-SHIELDS,,F,12-11-1936,,,HUANGUELEN,MCOOLEY@YAHOO.COM
468,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-SOCIOLOGÍA-,12-09-2020,MARCUS-PONCE,,M,25-11-1979,,,ACASSUSO,KIMPAMELA@HOTMAIL.COM
469,UNIVERSIDAD-DEL-CINE,INGENIERÍA-EN-INFORMÁTICA,28-01-2021,KATELYN-KLINE,,F,19-11-1956,,,ARROYO-PAREJA,RODRIGUEZPATRICK@GMAIL.COM
470,UNIVERSIDAD-DEL-CINE,TÉCNICO-PARA-BIOTERIOS-,10-01-2021,CONNIE-HARRINGTON,,F,11-11-1938,,,BALDE-AHUMADA,JACKSONMICHELE@YAHOO.COM
471,UNIVERSIDAD-DEL-CINE,ARQUITECTURA,08-09-2020,RONALD-STARK,,M,10-03-1975,,,AGUA-COLORADA,VICKIPRICE@HOTMAIL.COM
472,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-AMBIENTALES,15-10-2020,KENDRA-WRIGHT,,F,07-02-1917,,,LOS-MOLINOS,KRISTENBAILEY@YAHOO.COM
473,UNIVERSIDAD-DEL-CINE,DISEÑO-DE-IMAGEN-Y-SONIDO,18-09-2020,CATHERINE-JOSEPH,,F,02-06-1915,,,ALDEA-SANTA-MARIA,PRODRIGUEZ@GMAIL.COM
474,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-ADMINISTRACIÓN-,07-09-2020,THEODORE-MYERS,,M,03-03-1946,,,BARRIO-VILLA-ADELA,PAUL12@HOTMAIL.COM
475,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-TERAPIA-OCUPACIONAL,08-11-2020,CLAYTON-DORSEY,,M,06-02-1932,,,QUILMES-OESTE,BRIANHOLMES@HOTMAIL.COM
476,UNIVERSIDAD-DEL-CINE,ARQUITECTURA,17-11-2020,SHAUN-OWENS,,M,12-08-2004,,,CULULU,RONALDBROWN@YAHOO.COM
477,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-GEOLÓGICAS,02-10-2020,LAURA-BIRD,,F,19-06-1951,,,BARRIO-JARDIN-LUZURIAGA,GARYNELSON@GMAIL.COM
478,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-PLANIFICACIÓN-Y-DISEÑO-DEL-PAISAJE,27-09-2020,PAUL-KHAN,,M,14-02-1970,,,GONZALEZ-MORENO,CLUCAS@GMAIL.COM
479,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-ARTES,23-10-2020,BRENDAN-PRUITT,,M,20-12-1965,,,CAMPO-SALUSSO,STEVENHERNANDEZ@HOTMAIL.COM
480,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-PSICOLOGÍA,05-10-2020,KYLE-MACDONALD,,M,10-09-1996,,,ALTO-RIO-PICO,SAMUEL37@HOTMAIL.COM
481,UNIVERSIDAD-DEL-CINE,INGENIERÍA-ELECTRÓNICA,04-01-2021,KELLY-SMITH,,F,24-09-2021,,,AGUA-CERCADA,JTHOMAS@HOTMAIL.COM
482,UNIVERSIDAD-DEL-CINE,DISEÑO-DE-IMAGEN-Y-SONIDO,14-10-2020,MRS.-EMILY-MARTIN,,F,10-11-1916,,,ACASAPE,IBARRASTEPHEN@YAHOO.COM
483,UNIVERSIDAD-DEL-CINE,ACTUARIO-,10-11-2020,ETHAN-BROWN,,M,06-01-1998,,,CAMPO-LA-FLOR-LOS-RALOS,VANGCHRISTOPHER@HOTMAIL.COM
484,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-GESTIÓN-DE-AGROALIMENTOS,18-09-2020,TRAVIS-BALDWIN,,M,05-02-1953,,,BARRIO-TROCHA,OMILLER@HOTMAIL.COM
485,UNIVERSIDAD-DEL-CINE,FARMACIA,04-10-2020,MARY-SMITH,,F,21-10-1917,,,CAÑADON-BOTELLO,LYONSJUSTIN@YAHOO.COM
486,UNIVERSIDAD-DEL-CINE,CONTADOR-PÚBLICO-,24-12-2020,ASHLEY-POOLE,,F,07-07-1906,,,BOWEN,ROBINSONKATHERINE@HOTMAIL.COM
487,UNIVERSIDAD-DEL-CINE,INGENIERÍA-MECÁNICA,23-10-2020,MICHAEL-PETERSON,,M,18-09-2000,,,LA-PASTORA,VHUYNH@YAHOO.COM
488,UNIVERSIDAD-DEL-CINE,INGENIERÍA-ELECTRÓNICA,20-09-2020,TIMOTHY-WILSON,,M,01-01-1982,,,BATERIAS,DIANEMCLAUGHLIN@GMAIL.COM
489,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-KINESIOLOGÍA-Y-FISIATRÍA,03-11-2020,JOSEPH-BATES,,M,19-01-2007,,,ISLA-GRAN-MALVINA,JEREMYBERRY@YAHOO.COM
490,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-ARTES,19-09-2020,DANIELLE-CARPENTER,,F,24-08-1943,,,AGUSTONI,YHARRIS@GMAIL.COM
491,UNIVERSIDAD-DEL-CINE,INGENIERÍA-MECÁNICA,25-10-2020,JESUS-JOHNSON,,M,21-05-1937,,,JUAN-E-BARRA,AMANDA49@YAHOO.COM
492,UNIVERSIDAD-DEL-CINE,DISEÑO-DE-IMAGEN-Y-SONIDO,09-09-2020,MR.-DAVID-PAGE,,M,07-08-1954,,,CAMPO-YAGUARETE,ANDREWHUDSON@YAHOO.COM
493,UNIVERSIDAD-DEL-CINE,DISEÑO-DE-IMAGEN-Y-SONIDO,01-10-2020,ASHLEY-JONES,,F,26-09-1927,,,COLONIA-RIVAS,WRICH@YAHOO.COM
494,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-PLANIFICACIÓN-Y-DISEÑO-DEL-PAISAJE,26-01-2021,JEREMY-WALKER,,M,14-01-1988,,,GENERAL-HORNOS,JESSICAMOSLEY@YAHOO.COM
495,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-GESTIÓN-DE-AGROALIMENTOS,09-01-2021,ALLEN-DUNCAN,,M,16-07-1940,,,GREGORIO-DE-LAFERRERE,GARZALINDSEY@YAHOO.COM
496,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-ANTROPOLÓGICAS,10-12-2020,MAKAYLA-RAMOS,,F,06-06-1911,,,KILOMETRO-125,MARTINKAISER@YAHOO.COM
497,UNIVERSIDAD-DEL-CINE,FARMACIA,19-11-2020,DANIEL-GONZALES,,M,28-10-1912,,,BALNEARIO-ORIENTE,BLACKTARA@GMAIL.COM
498,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-DE-LA-EDUCACIÓN-,08-01-2021,JARED-GILLESPIE,,M,22-02-1950,,,PUNTA-LARA,CHARLES01@YAHOO.COM
499,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-GEOLÓGICAS,23-11-2020,CAITLYN-KRAUSE,,F,30-08-1951,,,AGUADA-A-PIQUE,BARRJOSHUA@HOTMAIL.COM
500,UNIVERSIDAD-DEL-CINE,INGENIERÍA-EN-INFORMÁTICA,23-12-2020,CHRISTOPHER-CONWAY,,M,06-07-1938,,,VILLA-SABOYA,RENEE07@HOTMAIL.COM
501,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-PSICOLOGÍA,10-09-2020,JENNIFER-GONZALES,,F,10-04-1980,,,CAÑADA-LA-RICA,AMANDA95@YAHOO.COM
502,UNIVERSIDAD-DEL-CINE,CIENCIAS-VETERINARIAS,04-11-2020,HANNAH-WILLIS,,F,15-05-1934,,,CHOCORI,QTYLER@YAHOO.COM
503,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-ADMINISTRACIÓN-,31-10-2020,RONALD-HAWKINS,,M,28-07-2001,,,COLONIA-JAPONESA,ROGERSJENNIFER@HOTMAIL.COM
504,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-SOCIOLOGÍA-,10-01-2021,BARBARA-RANDOLPH,,F,12-02-1992,,,BANDA-VARELA,ROBINSONDAVID@HOTMAIL.COM
505,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-BIOLÓGICAS,16-01-2021,JOCELYN-SHAW,,F,17-06-1915,,,DOCK-SUD,TIMOTHYLOPEZ@YAHOO.COM
506,UNIVERSIDAD-DEL-CINE,CONTADOR-PÚBLICO-,22-12-2020,JAMES-HART,,M,28-02-2005,,,AERO-CLUB-ROSARIO,BROWNMATTHEW@YAHOO.COM
507,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-RELACIONES-DEL-TRABAJO-,28-12-2020,CHRISTINA-PATTERSON,,F,13-01-2009,,,FLORIDA,THOMAS16@YAHOO.COM
508,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-MUSICOTERAPIA,09-10-2020,CODY-BARNES,,M,09-08-1957,,,CARANDAITI,GWENDOLYNCARPENTER@YAHOO.COM
