,university,career,inscription_date,first_name,last_name,gender,fecha_nacimiento,age,postal_code,location,email
843,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,FARMACIA,17-Feb-20,CHRISTINE_OCONNOR,,F,05-Nov-29,,,CACHEL,JESSICAMUNOZ@YAHOO.COM
844,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,INGENIERÍA_ELECTRÓNICA,28-Dec-19,SOPHIA_OLSEN,,F,18-Jul-14,,,CABO_SAN_FERMIN,GARY25@YAHOO.COM
845,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_MUSICOTERAPIA,27-Jun-20,DESIREE_TORRES,,F,10-Jul-44,,,AGUA_DEL_SIMBOL,LYNNKIMBERLY@GMAIL.COM
846,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_CIENCIA_Y_TECNOLOGÍA_DE_ALIMENTOS,17-Oct-19,JOSEPH_ALVAREZ,,M,26-Oct-50,,,CANTERAS_DE_GREGORINI,MATTHEW18@YAHOO.COM
847,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_MUSICOTERAPIA,09-Jul-20,DANIELLE_BATES,,F,22-May-63,,,9_DE_JULIO_KILOMETRO_20,KATHERINEFISHER@GMAIL.COM
848,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_CIENCIAS_DE_LA_EDUCACIÓN_,06-Mar-20,ZACHARY_SMITH,,M,21-Jan-42,,,COLONIA_LOS_BOSQUES,COLIN88@GMAIL.COM
849,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_GESTIÓN_DE_AGROALIMENTOS,29-Dec-19,KATHY_CERVANTES,,F,28-Feb-12,,,ALCARAZ_1RO,CARTERJEREMY@GMAIL.COM
850,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,ACTUARIO_,15-Jun-20,JEFF_DAVIS,,M,27-Aug-87,,,AGUA_BOTADA,DWILKINSON@GMAIL.COM
851,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,TÉCNICO_PARA_BIOTERIOS_,25-Nov-19,MICHAEL_PETERSON,,M,26-Apr-15,,,AGUA_NEGRA,NICHOLAS44@YAHOO.COM
852,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_CIENCIAS_ANTROPOLÓGICAS,23-May-20,CATHERINE_CHAMBERS,,F,16-Apr-42,,,AMBAS_PUNTILLAS,GALLAGHERJASON@YAHOO.COM
853,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_CIENCIA_Y_TECNOLOGÍA_DE_ALIMENTOS,15-May-20,CHRISTIAN_REED,,M,07-Oct-14,,,INGENIERO_BEAUGEY,RPENA@YAHOO.COM
854,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_CIENCIA_Y_TECNOLOGÍA_DE_ALIMENTOS,08-Feb-20,DR._LINDSEY_TODD,,F,11-Nov-90,,,ACARAGUA,RUIZHEATHER@YAHOO.COM
855,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_ADMINISTRACIÓN_,27-Feb-20,JOHN_DIXON,,M,27-Apr-76,,,ARATA,SWALKER@GMAIL.COM
856,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,TÉCNICO_PARA_BIOTERIOS_,14-May-20,KIRSTEN_HERNANDEZ,,F,01-Mar-71,,,BARRIO_CAROSIO,LINDA85@GMAIL.COM
857,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_CIENCIAS_BIOLÓGICAS,25-May-20,CORY_COOPER,,M,24-May-54,,,ESTACION_SAGUIER,NCOOK@YAHOO.COM
858,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_CIENCIA_POLÍTICA_,08-Mar-20,LEE_KEMP,,M,07-Nov-04,,,SAN_JOSE_DE_PIEDRA_BLANCA,KATHLEENHUNTER@HOTMAIL.COM
859,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_PRODUCCIÓN_DE_BIOIMAGENES,15-Mar-20,TARA_SIMMONS,,F,05-Feb-48,,,BUSTAMANTE,FANDREWS@GMAIL.COM
860,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_GESTIÓN_DE_AGROALIMENTOS,17-Jul-20,AUSTIN_GREER,,M,13-Jan-97,,,ANCON,JOSEPH00@HOTMAIL.COM
861,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,INGENIERÍA_ELECTRÓNICA,19-Apr-20,MICHAEL_JONES,,M,14-Jan-15,,,CARBOMETAL,RYAN46@HOTMAIL.COM
862,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_PSICOLOGÍA,30-Jul-20,MICHAEL_OBRIEN,,M,17-Jul-79,,,KILOMETRO_47,CLARKJOHN@HOTMAIL.COM
863,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_CIENCIAS_ANTROPOLÓGICAS,23-Feb-20,JENNIFER_OWENS,,F,20-Apr-31,,,LA_BILBAINA,OHURLEY@YAHOO.COM
864,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_GESTIÓN_DE_AGROALIMENTOS,27-May-20,CALEB_PERRY_MD,,M,19-Sep-90,,,CUPILES,THOWE@HOTMAIL.COM
865,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_CIENCIAS_GEOLÓGICAS,15-Jan-20,HOLLY_ROBERTS,,F,07-Oct-03,,,VALENTIN_ALSINA,RSTOUT@HOTMAIL.COM
866,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_GESTIÓN_DE_AGROALIMENTOS,20-Nov-19,MRS._MICHELLE_JACKSON_MD,,F,13-Jun-91,,,EL_TROPEZON,SEANCOX@YAHOO.COM
867,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_TERAPIA_OCUPACIONAL,17-Jan-20,KRYSTAL_DOUGLAS,,F,12-Sep-23,,,SAN_CLEMENTE_DEL_TUYU,JOHNSONCURTIS@GMAIL.COM
868,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,CONTADOR_PÚBLICO_,19-Apr-20,STEPHEN_THOMAS,,M,09-Jun-90,,,ALGARROBAL,DUNLAPALEX@YAHOO.COM
869,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,CONTADOR_PÚBLICO_,16-Oct-19,DEAN_ADAMS,,M,08-Mar-12,,,ALZAGA,EMILYSULLIVAN@YAHOO.COM
870,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_PRODUCCIÓN_DE_BIOIMAGENES,24-Feb-20,LAWRENCE_BERRY,,M,11-Jan-43,,,AGUADA_DE_PIEDRA,KATIEWHITE@HOTMAIL.COM
871,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_CIENCIA_Y_TECNOLOGÍA_DE_ALIMENTOS,29-Jan-20,ANTHONY_MEADOWS,,M,19-Aug-96,,,VILLA_RUIZ,ROBBINSWILLIAM@HOTMAIL.COM
872,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_MUSICOTERAPIA,14-Jun-20,HEATHER_MCCALL,,F,10-Mar-41,,,BUSTAMANTE,DUSTINDAVENPORT@GMAIL.COM
873,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,INGENIERÍA_MECÁNICA,11-Dec-19,HOLLY_PRICE,,F,13-Aug-77,,,CASTELAR,STEVEN97@GMAIL.COM
874,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,DISEÑO_INDUSTRIAL,07-Jul-20,CHRISTOPHER_WELLS,,M,15-Feb-17,,,CORA,ROBERTCHAVEZ@GMAIL.COM
875,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_CIENCIAS_DE_LA_EDUCACIÓN_,01-Mar-20,KRISTEN_OCONNOR,,F,27-Jun-18,,,CAMPO_HORQUESCO,SARAH98@GMAIL.COM
876,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_CIENCIAS_BIOLÓGICAS,12-Jul-20,COURTNEY_MOSES,,F,26-Nov-99,,,CORTADERAS,JEREMYWOOD@GMAIL.COM
877,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_CIENCIAS_DE_LA_EDUCACIÓN_,04-Dec-19,KIMBERLY_BENNETT,,F,18-Mar-71,,,ALTO_PENCOSO,MICHELLEWALKER@YAHOO.COM
878,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_KINESIOLOGÍA_Y_FISIATRÍA,20-Feb-20,CAMERON_KING,,M,05-Apr-08,,,ARTEAGA,NICHOLASMANN@GMAIL.COM
879,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,ACTUARIO_,23-May-20,TAMARA_THOMAS,,F,08-Nov-25,,,COLONIA_ALBERDI,ODUNLAP@HOTMAIL.COM
880,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_ARTES,02-Jan-20,MATTHEW_KENNEDY_DVM,,M,30-Nov-26,,,ESTACION_GENERAL_ARENALES,JOSHUALAMB@YAHOO.COM
881,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,CIENCIAS_VETERINARIAS,29-Oct-19,BENJAMIN_DAVIS,,M,09-Nov-47,,,AVIA_TERAI,DOYLEJACQUELINE@YAHOO.COM
882,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_CIENCIAS_AMBIENTALES,27-Nov-19,CHRISTOPHER_THOMPSON,,M,12-Dec-09,,,ALTO_BLANCO,KRISTIN83@HOTMAIL.COM
883,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_CIENCIAS_GEOLÓGICAS,07-Mar-20,JESSICA_MACIAS,,F,27-Aug-78,,,DEST_AERONAUTICO_MILIT_RECONQU,IAN33@GMAIL.COM
884,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_CIENCIAS_GEOLÓGICAS,07-Dec-19,PAUL_NICHOLS,,M,22-Sep-39,,,INGENIERO_ALLAN,TRAVISHARVEY@GMAIL.COM
885,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,DISEÑO_DE_IMAGEN_Y_SONIDO,07-Jan-20,ERIKA_HALL,,F,27-Oct-54,,,COLONIA_FERRARI,HALLROBERT@HOTMAIL.COM
886,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_SOCIOLOGÍA_,10-Feb-20,JAMES_HOUSTON,,M,03-Feb-27,,,ARROYO_URQUIZA,PAULPARSONS@GMAIL.COM
887,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_CIENCIA_Y_TECNOLOGÍA_DE_ALIMENTOS,09-Mar-20,CHRISTOPHER_CONTRERAS,,M,25-Jan-32,,,INGENIO_LA_PROVIDENCIA,BAILEY17@HOTMAIL.COM
888,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,ACTUARIO_,03-Dec-19,JAMES_MUNOZ,,M,24-Oct-83,,,AIMOGASTA,NLUCERO@YAHOO.COM
889,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,INGENIERÍA_MECÁNICA,16-Jun-20,MELANIE_YOUNG,,F,20-Mar-14,,,CESPEDES,CATHERINECONNER@YAHOO.COM
890,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,INGENIERÍA_ELECTRÓNICA,09-Jun-20,JOHN_GRAHAM,,M,10-Dec-14,,,EMPALME_SAN_CARLOS,CASEY37@YAHOO.COM
891,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_PLANIFICACIÓN_Y_DISEÑO_DEL_PAISAJE,08-Jun-20,DANIEL_MENDOZA,,M,26-Jul-43,,,COLONIA_MATILDE,STEPHANIE43@HOTMAIL.COM
892,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,DISEÑO_INDUSTRIAL,13-Jun-20,NICOLE_NORMAN,,F,06-Dec-48,,,BARKER,EWYATT@YAHOO.COM
893,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,BIOQUÍMICA,09-Feb-20,HEATHER_GROSS,,F,24-Nov-36,,,COLONIA_HANSEN,CUNNINGHAMMATTHEW@GMAIL.COM
894,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,TÉCNICO_PARA_BIOTERIOS_,12-Oct-19,ANTHONY_WALKER,,M,24-May-95,,,FORTIN_IRENE,CDOMINGUEZ@GMAIL.COM
895,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_ADMINISTRACIÓN_,29-Apr-20,KATHLEEN_BRYANT,,F,18-Feb-78,,,GENERAL_HORNOS,MARYJONES@HOTMAIL.COM
896,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,INGENIERÍA_ELECTRÓNICA,27-Mar-20,AMBER_PARKER,,F,03-Feb-65,,,RICARDO_ROJAS,VILLEGASSHAWNA@HOTMAIL.COM
897,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_CIENCIAS_DE_LA_EDUCACIÓN_,23-Jul-20,NICHOLAS_LOWE,,M,12-Jun-63,,,ARBOL_SOLO,WILLIAM39@HOTMAIL.COM
898,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_CIENCIAS_ANTROPOLÓGICAS,26-Jul-20,JOHN_ROSARIO,,M,24-Aug-75,,,COSTA_DEL_NOGOYA,GAVINCRAIG@HOTMAIL.COM
899,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,DISEÑO_INDUSTRIAL,16-May-20,WILLIAM_CARPENTER,,M,06-Aug-76,,,COOPER,LAURAMORALES@YAHOO.COM
900,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_KINESIOLOGÍA_Y_FISIATRÍA,09-Feb-20,JAMES_SANDERS,,M,17-Oct-72,,,PASO_TELEGRAFO,GFARLEY@HOTMAIL.COM
901,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,INGENIERÍA_MECÁNICA,14-Jul-20,STEFANIE_JORDAN,,F,04-May-00,,,ALBARELLOS,KLEWIS@HOTMAIL.COM
902,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_PRODUCCIÓN_DE_BIOIMAGENES,22-Nov-19,JOSHUA_CLARKE,,M,11-Feb-96,,,CAÑADON_CHILENO,CINDYSMITH@GMAIL.COM
903,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_MUSICOTERAPIA,15-Feb-20,ROBERT_VINCENT,,M,13-Jun-96,,,GOBERNADOR_LANUSSE,NATALIE36@YAHOO.COM
904,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,DISEÑO_INDUSTRIAL,19-Apr-20,DEBBIE_ANDREWS,,F,22-Nov-15,,,AGUA_HEDIONDA,RYANLISA@HOTMAIL.COM
905,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_MUSICOTERAPIA,03-May-20,JULIE_KENNEDY,,F,27-Aug-16,,,DOCK_SUD,MEGANMASON@GMAIL.COM
906,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_PLANIFICACIÓN_Y_DISEÑO_DEL_PAISAJE,14-Dec-19,BRITTANY_LEWIS,,F,29-Apr-57,,,CAMPO_LARGO,LEEAARON@GMAIL.COM
907,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,DISEÑO_DE_IMAGEN_Y_SONIDO,12-May-20,BENJAMIN_BROWN,,M,29-Jun-20,,,ATALIVA,REBECCACASTRO@GMAIL.COM
908,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,CIENCIAS_VETERINARIAS,24-Feb-20,JOHN_SIMPSON,,M,20-Feb-55,,,COLONIA_SAN_MANUEL,BURGESSJENNIFER@GMAIL.COM
909,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_RELACIONES_DEL_TRABAJO_,24-Jun-20,MICHAEL_PALMER,,M,20-Apr-10,,,AGUA_SALADA,FREEMANBRENT@YAHOO.COM
910,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,INGENIERÍA_ELECTRÓNICA,01-Apr-20,TARA_HILL,,F,24-May-87,,,ANGUINAN,MELANIE89@GMAIL.COM
911,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,FARMACIA,17-May-20,ELIZABETH_RILEY,,F,04-Mar-33,,,12_DE_AGOSTO,DCARRILLO@YAHOO.COM
912,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_PSICOLOGÍA,19-Jun-20,DIANA_WOLFE,,F,04-Mar-48,,,AMBATO,HANSENBRANDON@YAHOO.COM
913,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_GESTIÓN_DE_AGROALIMENTOS,16-Jul-20,AARON_HARRIS_MD,,M,02-Jun-42,,,9_DE_ABRIL,LINDSEYMICHAEL@HOTMAIL.COM
914,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_RELACIONES_DEL_TRABAJO_,09-Apr-20,JEFFREY_REYES,,M,05-May-47,,,ARROYO_CORRALITO,BROOKE50@YAHOO.COM
915,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,DISEÑO_INDUSTRIAL,29-Jul-20,TROY_DUARTE,,M,11-Aug-53,,,BALNEARIO_ORIENTE,ALLEN02@GMAIL.COM
916,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_PRODUCCIÓN_DE_BIOIMAGENES,16-May-20,BRENDA_JOYCE,,F,01-Jul-86,,,ARROYO_TOMAS,MICHAELWELLS@HOTMAIL.COM
917,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_PRODUCCIÓN_DE_BIOIMAGENES,28-May-20,TRAVIS_WHITAKER,,M,24-Aug-11,,,VILLA_HIPODROMO,HALELORI@HOTMAIL.COM
918,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_CIENCIAS_AMBIENTALES,02-Oct-19,CASEY_CAMPBELL,,M,13-Sep-26,,,ARTURO_SEGUI,FERNANDEZSTEPHANIE@HOTMAIL.COM
919,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_GESTIÓN_DE_AGROALIMENTOS,24-Nov-19,DIANA_KELLY,,F,15-Apr-33,,,KILOMETRO_77,BRANDONCHANDLER@YAHOO.COM
920,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_PSICOLOGÍA,22-Feb-20,MICHELLE_MARTINEZ,,F,22-Oct-98,,,CAMPO_LA_RIVIERE,CHRISTINA13@YAHOO.COM
921,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_RELACIONES_DEL_TRABAJO_,03-Jul-20,CHRISTOPHER_THOMAS,,M,17-Aug-10,,,ARROYO_URQUIZA,VICTORIA90@YAHOO.COM
922,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_CIENCIA_Y_TECNOLOGÍA_DE_ALIMENTOS,13-Feb-20,CHRISTINA_SMITH_MD,,F,19-Apr-85,,,CENTENARIO,KYLERICHARDSON@YAHOO.COM
923,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_GESTIÓN_DE_AGROALIMENTOS,16-Jun-20,CHARLES_TURNER,,M,13-Jan-01,,,AGUADA_GUZMAN,SKELLY@HOTMAIL.COM
924,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_CIENCIAS_GEOLÓGICAS,03-Mar-20,CHERYL_GONZALES,,F,17-Dec-01,,,FAVELLI,NBENSON@YAHOO.COM
925,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,AGRONOMÍA,12-Jan-20,ANDREA_NOLAN,,F,21-Jun-87,,,BALDE_DE_LEYES,FEWING@YAHOO.COM
926,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_CIENCIAS_DE_LA_COMPUTACIÓN,29-Feb-20,CHRISTINE_WILSON,,F,01-Nov-03,,,CRAMER,LJENKINS@YAHOO.COM
927,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_PLANIFICACIÓN_Y_DISEÑO_DEL_PAISAJE,23-Apr-20,DANIELLE_VELAZQUEZ,,F,09-Oct-27,,,CAMPO_DE_MAYO,MORANSAVANNAH@GMAIL.COM
928,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_ARTES,12-Dec-19,SHARON_BECK,,F,23-Oct-59,,,ATALIVA,DANIEL96@GMAIL.COM
929,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,INGENIERÍA_EN_INFORMÁTICA,21-Mar-20,AMANDA_WALLACE,,F,31-May-55,,,BATERIAS,BREANNA59@HOTMAIL.COM
930,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,ACTUARIO_,04-Nov-19,JOE_PAYNE,,M,03-Apr-56,,,EL_PORVENIR,HARRY86@YAHOO.COM
931,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_PRODUCCIÓN_DE_BIOIMAGENES,30-Dec-19,NATHAN_RAMOS,,M,18-Sep-41,,,CANNING,MONICA92@GMAIL.COM
932,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,ARQUITECTURA,24-Jun-20,TAMMY_SANFORD,,F,30-Aug-49,,,FRANCISCO_PAZ,ESHIELDS@HOTMAIL.COM
933,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_CIENCIAS_DE_LA_COMPUTACIÓN,27-Jun-20,BRANDON_FLYNN,,M,26-Jul-19,,,LA_SALADA,GLUCAS@YAHOO.COM
934,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,CIENCIAS_VETERINARIAS,12-Nov-19,EVAN_SANTIAGO_JR.,,M,13-Mar-10,,,25_DE_MAYO,RYAN68@YAHOO.COM
935,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_ADMINISTRACIÓN_,17-Dec-19,DOUGLAS_DOYLE,,M,31-Jan-52,,,LAS_PERLAS,ZSTEPHENS@YAHOO.COM
936,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_PRODUCCIÓN_DE_BIOIMAGENES,22-Oct-19,GREGORY_SMITH,,M,10-Jun-75,,,EDMUNDO_PERKINS,VINCENTSCHWARTZ@HOTMAIL.COM
937,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_TERAPIA_OCUPACIONAL,10-Feb-20,ADAM_EDWARDS,,M,08-Feb-60,,,BLAQUIER,BRIANGONZALEZ@HOTMAIL.COM
938,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_CIENCIAS_BIOLÓGICAS,21-Oct-19,JILL_NICHOLS,,F,17-Feb-60,,,AGUARA_GRANDE,CHRISTOPHER75@YAHOO.COM
939,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,DISEÑO_DE_IMAGEN_Y_SONIDO,10-Jun-20,ELIZABETH_GONZALEZ_MD,,F,03-Apr-58,,,APARICIO_CUE,OBRIENGREGORY@YAHOO.COM
940,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_SOCIOLOGÍA_,11-Jan-20,ERIN_CALDWELL,,F,07-Mar-12,,,ALCETE,GGARRISON@YAHOO.COM
941,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_CIENCIAS_DE_LA_EDUCACIÓN_,18-Mar-20,MARY_ADAMS,,F,20-Jan-15,,,CANAL_15_CERRO_DE_LA_GLORIA,ANDREWCOLLIER@HOTMAIL.COM
942,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,ACTUARIO_,14-Feb-20,JESSICA_LOPEZ,,F,29-Apr-70,,,CABAÑA_EL_CISNE,PORTERKRISTA@HOTMAIL.COM
943,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_CIENCIAS_DE_LA_EDUCACIÓN_,17-Mar-20,ANNA_LANDRY,,F,07-Apr-81,,,ISLA_GRAN_MALVINA,YOUNGDAVID@GMAIL.COM
944,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_CIENCIAS_GEOLÓGICAS,26-May-20,JANE_WOOD,,F,09-Nov-01,,,ALTO_DE_LEIVA,HGARRETT@HOTMAIL.COM
945,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_SOCIOLOGÍA_,22-Feb-20,ELIZABETH_EVANS,,F,15-Jan-89,,,COLONIA_SANTA_TERESA,TMARTINEZ@GMAIL.COM
946,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_GESTIÓN_DE_AGROALIMENTOS,04-Apr-20,BRIAN_CURRY,,M,08-Jul-21,,,SAN_FRANCISCO_SOLANO,EDDIETOWNSEND@YAHOO.COM
947,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,BIOQUÍMICA,21-Nov-19,ADAM_WHITE,,M,16-Sep-32,,,COLONIA_LA_NEGRA,WALKERMARTIN@HOTMAIL.COM
948,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_GESTIÓN_DE_AGROALIMENTOS,05-Jul-20,TIMOTHY_EDWARDS,,M,12-Sep-70,,,CAMPO_SANTO_DOMINGO,JTURNER@GMAIL.COM
949,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_CIENCIA_Y_TECNOLOGÍA_DE_ALIMENTOS,20-Feb-20,EDGAR_PHELPS,,M,05-Apr-29,,,INDACOCHEA,HALEY69@GMAIL.COM
950,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_RELACIONES_DEL_TRABAJO_,28-Dec-19,EDWARD_FAULKNER,,M,27-Dec-34,,,BME_BAVIO_GRAL_MANSILLA,DAWN33@YAHOO.COM
951,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,CONTADOR_PÚBLICO_,13-Feb-20,MARC_MILLER,,M,13-May-06,,,ANGOSTURA,EMILYMORENO@GMAIL.COM
952,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,ACTUARIO_,03-Feb-20,JOHN_MANN,,M,22-Sep-59,,,GORCHS,ANTHONY51@GMAIL.COM
953,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_ADMINISTRACIÓN_,12-Jun-20,HEATHER_JONES,,F,30-Apr-13,,,ARROYO_BALMACEDA,KEITH51@HOTMAIL.COM
