,university,career,inscription_date,first_name,last_name,gender,age,postal_code,location,email
832,universidad nacional de jujuy,diseño de imagen y sonido,2020-01-28,yvonne robertson,,f,1952/02/16,,masurel,clarkjoseph@yahoo.com
833,universidad nacional de jujuy,licenciatura en planificación y diseño del paisaje,2019-11-26,edward henry,,m,1932/01/13,,avanzada,jeremyhenderson@hotmail.com
834,universidad nacional de jujuy,licenciatura en psicología,2019-11-29,valerie johnson,,f,1941/04/22,,brea chimpana,janet24@hotmail.com
835,universidad nacional de jujuy,arquitectura,2020-01-19,robert hernandez,,m,1971/01/28,,independencia,ychapman@gmail.com
836,universidad nacional de jujuy,licenciatura en ciencias geológicas,2019-10-31,lindsey allen,,f,2003/07/03,,arenoso,troth@hotmail.com
837,universidad nacional de jujuy,contador público ,2020-02-15,donald smith,,m,2014/11/09,,colonia santa teresa,burtonsarah@yahoo.com
838,universidad nacional de jujuy,licenciatura en planificación y diseño del paisaje,2019-11-11,michael robinson,,m,1960/08/06,,wheelwright,jimeneztheresa@yahoo.com
839,universidad nacional de jujuy,actuario ,2020-02-21,benjamin carter,,m,1997/11/10,,blas durañona,scott68@gmail.com
840,universidad nacional de jujuy,licenciatura en ciencias biológicas,2020-05-08,benjamin wallace,,m,1975/12/07,,4 de noviembre,thuynh@gmail.com
841,universidad nacional de jujuy,licenciatura en psicología,2020-03-11,paige kelly,,f,1932/09/20,,de bruyn,wsellers@gmail.com
842,universidad nacional de jujuy,bioquímica,2020-05-04,peter diaz,,m,2004/01/18,,ancon,kjohnson@hotmail.com
843,universidad nacional de jujuy,licenciatura en ciencias antropológicas,2020-03-26,james perkins,,m,1941/07/11,,alabama,matthew11@yahoo.com
844,universidad nacional de jujuy,ingeniería mecánica,2019-11-07,melissa perez,,f,2010/05/06,,algarrobal abajo,ashleysmith@hotmail.com
845,universidad nacional de jujuy,licenciatura en gestión de agroalimentos,2019-12-06,denise rice,,f,1964/10/13,,achalco,lauraferguson@yahoo.com
846,universidad nacional de jujuy,licenciatura en producción de bioimagenes,2019-11-14,anna simon,,f,1997/09/04,,colonia tacurales,abrown@hotmail.com
847,universidad nacional de jujuy,bioquímica,2019-12-24,jacob robertson,,m,1919/02/01,,2 de mayo,carolynwashington@yahoo.com
848,universidad nacional de jujuy,licenciatura en ciencias de la computación,2020-06-24,katherine olson,,f,1945/09/25,,abralaite,michellecarpenter@gmail.com
849,universidad nacional de jujuy,licenciatura en relaciones del trabajo ,2020-04-15,terry mcbride,,m,2015/04/12,,colonia duran,rboyle@hotmail.com
850,universidad nacional de jujuy,licenciatura en planificación y diseño del paisaje,2019-12-13,harry wright,,m,2002/08/22,,cabral,floresmatthew@gmail.com
851,universidad nacional de jujuy,arquitectura,2020-05-27,austin moreno,,m,1951/03/21,,villani,twalls@gmail.com
852,universidad nacional de jujuy,licenciatura en ciencia política ,2020-04-27,cindy montgomery,,f,1998/03/03,,alcaraz 1ro,kbrown@yahoo.com
853,universidad nacional de jujuy,licenciatura en producción de bioimagenes,2020-07-26,timothy marshall,,m,2018/08/27,,antonio de los heros,laura22@hotmail.com
854,universidad nacional de jujuy,diseño industrial,2019-12-11,jared clark,,m,1983/09/23,,bonpland norte,wallacedanielle@hotmail.com
855,universidad nacional de jujuy,licenciatura en terapia ocupacional,2020-01-01,mr. lawrence pena,,m,1988/01/19,,caseros,alice26@gmail.com
856,universidad nacional de jujuy,licenciatura en ciencias de la educación ,2019-12-22,alexandra ortega,,f,1911/02/23,,la pastora,bbailey@gmail.com
857,universidad nacional de jujuy,licenciatura en ciencias antropológicas,2020-04-09,alexander taylor,,m,2006/09/14,,capitan montoya,shermanvalerie@yahoo.com
858,universidad nacional de jujuy,licenciatura en ciencias biológicas,2020-01-09,angela jackson,,f,1973/09/21,,kilometro 77,michael00@yahoo.com
859,universidad nacional de jujuy,técnico para bioterios ,2020-04-03,donald daniels,,m,1967/07/28,,la chispa,psmith@hotmail.com
860,universidad nacional de jujuy,licenciatura en gestión de agroalimentos,2019-12-13,erica johnson,,f,2019/02/07,,colonia valdez,shannonhopkins@gmail.com
861,universidad nacional de jujuy,licenciatura en ciencia política ,2020-06-24,jacob jones,,m,1987/08/20,,carapachay,eric72@yahoo.com
862,universidad nacional de jujuy,ingeniería electrónica,2020-02-16,zachary nelson,,m,1949/06/19,,campo redondo,rogerstammy@gmail.com
863,universidad nacional de jujuy,actuario ,2019-12-14,margaret escobar,,f,1957/12/09,,san lorenzo,lauriehoward@hotmail.com
864,universidad nacional de jujuy,licenciatura en ciencia y tecnología de alimentos,2020-05-02,matthew walsh,,m,2004/10/26,,otto bemberg,annaramsey@hotmail.com
865,universidad nacional de jujuy,ingeniería en informática,2020-07-03,ashley morris,,f,1943/06/27,,gaboto,yshields@yahoo.com
866,universidad nacional de jujuy,licenciatura en psicología,2020-01-07,david robinson,,m,2016/03/08,,bahia san blas,villalori@hotmail.com
867,universidad nacional de jujuy,licenciatura en relaciones del trabajo ,2020-03-09,robin anderson,,f,1978/05/28,,alto las lechuzas,qgreene@gmail.com
868,universidad nacional de jujuy,licenciatura en ciencias geológicas,2020-05-09,jessica kelly,,f,1995/01/26,,arroyo salado,littlelauren@hotmail.com
869,universidad nacional de jujuy,farmacia,2020-06-26,sarah clark,,f,1972/12/14,,apostoles,elliottkaren@hotmail.com
870,universidad nacional de jujuy,licenciatura en musicoterapia,2020-01-20,robert wilson,,m,1998/05/13,,estacion christophersen,james63@gmail.com
871,universidad nacional de jujuy,licenciatura en ciencia y tecnología de alimentos,2020-06-23,patricia mitchell,,f,1920/05/04,,estacion lago epecuen,wilsondaniel@hotmail.com
872,universidad nacional de jujuy,contador público ,2020-05-28,daniel howell,,m,1936/09/10,,kilometro 125,ellisleslie@hotmail.com
873,universidad nacional de jujuy,licenciatura en ciencias antropológicas,2019-10-31,ronald walsh,,m,1942/09/26,,campo de galnasi,jerry21@yahoo.com
874,universidad nacional de jujuy,licenciatura en artes,2020-02-23,john padilla,,m,1925/12/11,,el rincon,carl99@gmail.com
875,universidad nacional de jujuy,diseño industrial,2020-03-19,dr. daniel griffin,,m,1946/08/10,,almirante irizar,samantha29@hotmail.com
876,universidad nacional de jujuy,licenciatura en gestión de agroalimentos,2020-01-15,joe wagner,,m,1923/09/11,,antumpa,sharon61@hotmail.com
877,universidad nacional de jujuy,técnico para bioterios ,2020-06-13,sean smith,,m,1968/05/21,,jesus maria,rlamb@gmail.com
878,universidad nacional de jujuy,ingeniería mecánica,2019-12-30,joseph strickland,,m,1947/12/28,,alejandro petion,ajacobs@hotmail.com
879,universidad nacional de jujuy,ingeniería electrónica,2020-06-23,frank frederick,,m,1999/06/16,,agua de las palomas,patelbarbara@gmail.com
880,universidad nacional de jujuy,ingeniería en informática,2020-05-15,alexander carson,,m,1932/03/02,,despeñaderos,nolanjeffrey@gmail.com
881,universidad nacional de jujuy,ingeniería en informática,2020-07-23,karen wells,,f,2002/08/16,,ifran,laceymartinez@hotmail.com
882,universidad nacional de jujuy,licenciatura en producción de bioimagenes,2020-05-07,jeffrey molina,,m,1956/12/08,,agua y energia,jeffrey91@yahoo.com
883,universidad nacional de jujuy,agronomía,2019-12-01,stephanie smith,,f,1938/08/12,,barlett,christina38@hotmail.com
884,universidad nacional de jujuy,ingeniería mecánica,2019-10-23,nicole jackson,,f,1973/06/04,,copacabana,jacobsondarryl@yahoo.com
885,universidad nacional de jujuy,ingeniería electrónica,2020-05-10,paul wright md,,m,1924/10/29,,la pastora,oporter@yahoo.com
886,universidad nacional de jujuy,licenciatura en ciencia política ,2020-02-13,james vargas,,m,1926/04/20,,arroyo grande,escott@gmail.com
887,universidad nacional de jujuy,licenciatura en ciencia y tecnología de alimentos,2020-06-30,jacob perkins,,m,2020/04/16,,campo de los toros,wanda08@hotmail.com
888,universidad nacional de jujuy,licenciatura en administración ,2020-01-23,brandi stark,,f,1992/10/27,,enrique fynn,cmiller@gmail.com
889,universidad nacional de jujuy,ingeniería electrónica,2020-06-14,danny wilson,,m,1989/05/15,,colonia devoto,martharandall@gmail.com
890,universidad nacional de jujuy,diseño de imagen y sonido,2020-07-29,angela paul,,f,1937/06/19,,la rosa,hestrada@gmail.com
891,universidad nacional de jujuy,diseño industrial,2020-06-30,chris larsen,,m,1910/12/08,,colonia barga,sandy83@yahoo.com
892,universidad nacional de jujuy,contador público ,2020-03-23,andrew lee,,m,1930/10/19,,villa el chocon,mrobinson@gmail.com
893,universidad nacional de jujuy,bioquímica,2019-12-29,christopher walton,,m,1996/07/27,,rincon de milberg,frederickraymond@gmail.com
894,universidad nacional de jujuy,licenciatura en administración ,2020-06-25,michael becker,,m,1997/08/12,,arsenal de guerra san lorenzo,davidwalker@hotmail.com
895,universidad nacional de jujuy,diseño industrial,2019-11-25,julia schmitt,,f,1940/08/24,,anguinan,fred84@gmail.com
896,universidad nacional de jujuy,licenciatura en ciencias geológicas,2019-10-04,sandra wallace,,f,1985/07/15,,barrancas,brandicarson@yahoo.com
897,universidad nacional de jujuy,licenciatura en psicología,2020-02-16,kimberly rodriguez,,f,1957/01/20,,agustin mosconi,hannahharris@hotmail.com
898,universidad nacional de jujuy,ingeniería mecánica,2019-12-25,maureen robertson,,f,1923/02/05,,aparicio cue,spencermatthew@gmail.com
899,universidad nacional de jujuy,ingeniería en informática,2020-06-03,kathryn mitchell,,f,1907/05/11,,el camoati,robertbrown@yahoo.com
900,universidad nacional de jujuy,licenciatura en psicología,2019-10-02,kara caldwell,,f,1941/12/01,,aceilan,randallstephanie@hotmail.com
901,universidad nacional de jujuy,licenciatura en ciencias ambientales,2020-07-26,michael rojas,,m,2005/06/03,,alto grande,sharonwilliams@yahoo.com
902,universidad nacional de jujuy,licenciatura en ciencias antropológicas,2020-01-14,brittany nelson,,f,2021/02/15,,la tranca,yperez@gmail.com
903,universidad nacional de jujuy,licenciatura en ciencias ambientales,2019-11-22,amy adams,,f,1962/04/30,,cañadon la madera,jedwards@gmail.com
904,universidad nacional de jujuy,licenciatura en gestión de agroalimentos,2020-01-02,david jones,,m,1949/05/21,,balneario chapalco,odonnellmary@gmail.com
905,universidad nacional de jujuy,licenciatura en planificación y diseño del paisaje,2020-06-23,julie smith,,f,1980/04/21,,indacochea,rebeccagonzalez@gmail.com
906,universidad nacional de jujuy,contador público ,2020-02-11,sarah parker,,f,1967/02/09,,la chispa,robertcox@gmail.com
907,universidad nacional de jujuy,arquitectura,2019-10-05,tara hill,,f,1982/12/27,,campo raffo,christopher15@yahoo.com
908,universidad nacional de jujuy,diseño de imagen y sonido,2020-06-10,robin weber,,f,1908/01/10,,general san martin,salinasrobert@yahoo.com
909,universidad nacional de jujuy,actuario ,2020-04-18,robert vaughn,,m,2014/03/12,,argerich,sharonmurray@hotmail.com
910,universidad nacional de jujuy,ingeniería electrónica,2020-07-02,daniel blake,,m,1988/07/31,,barra bonita,marksmichael@hotmail.com
911,universidad nacional de jujuy,técnico para bioterios ,2020-05-25,kevin long,,m,1933/08/27,,blandengues,bensoncolin@yahoo.com
912,universidad nacional de jujuy,licenciatura en terapia ocupacional,2020-01-14,jessica moore,,f,1933/01/22,,camaron chico,arthurmiller@hotmail.com
913,universidad nacional de jujuy,licenciatura en kinesiología y fisiatría,2020-06-17,samantha henderson,,f,2011/09/15,,abra rica,hayeszachary@hotmail.com
914,universidad nacional de jujuy,medicina,2020-01-04,tyrone cooley,,m,1993/06/14,,abra de hinojo,cmorrison@yahoo.com
915,universidad nacional de jujuy,ingeniería electrónica,2020-02-24,zachary peck,,m,1929/09/06,,cañada de las ovejas,delacruzkrista@gmail.com
916,universidad nacional de jujuy,licenciatura en psicología,2019-11-26,gina jones,,f,1940/07/14,,baterias,nguyenjames@gmail.com
917,universidad nacional de jujuy,ingeniería electrónica,2020-04-06,timothy clark,,m,1940/05/09,,barrio trocha,jessica11@yahoo.com
918,universidad nacional de jujuy,ingeniería electrónica,2019-12-11,darlene kelley dvm,,f,1976/09/08,,kilometro 208,oduncan@gmail.com
919,universidad nacional de jujuy,bioquímica,2019-12-10,sydney woods,,f,1937/09/23,,eduardo costa,phillip15@hotmail.com
920,universidad nacional de jujuy,diseño de imagen y sonido,2020-06-13,madeline robinson,,f,1921/01/02,,chacabuco,johnlowery@yahoo.com
921,universidad nacional de jujuy,actuario ,2020-05-15,cheryl andrews,,f,1915/07/24,,aguas calientes,zgordon@gmail.com
922,universidad nacional de jujuy,licenciatura en artes,2019-12-24,jocelyn benton,,f,1928/12/21,,carapachay,rossmichael@gmail.com
923,universidad nacional de jujuy,licenciatura en gestión de agroalimentos,2020-01-13,dale martin,,m,1919/09/09,,1 de mayo,barbarabeasley@gmail.com
924,universidad nacional de jujuy,técnico para bioterios ,2020-03-14,jamie coleman,,f,1982/09/25,,isla,erica79@yahoo.com
925,universidad nacional de jujuy,agronomía,2020-04-14,heidi mathews,,f,2006/11/04,,barrio indio trompa,julie05@hotmail.com
926,universidad nacional de jujuy,licenciatura en ciencias biológicas,2019-10-22,scott mcfarland,,m,1923/03/19,,centenario,ymurphy@yahoo.com
927,universidad nacional de jujuy,ingeniería mecánica,2020-01-08,ronald phillips,,m,1973/08/27,,el jumeal,christophermoore@hotmail.com
928,universidad nacional de jujuy,agronomía,2020-07-25,fernando pierce,,m,1920/07/17,,bonifacio,ruizmichael@gmail.com
929,universidad nacional de jujuy,farmacia,2019-10-05,kelly ward,,f,1984/05/21,,mecha,michelle70@gmail.com
930,universidad nacional de jujuy,licenciatura en ciencias de la computación,2019-10-23,emily young,,f,1930/05/03,,acassuso,lukesmith@yahoo.com
931,universidad nacional de jujuy,licenciatura en artes,2019-12-17,elizabeth bell,,f,1963/10/29,,alto verde,kirkanthony@yahoo.com
932,universidad nacional de jujuy,licenciatura en planificación y diseño del paisaje,2020-05-27,andrew ross,,m,1960/08/29,,colonia reina margarita,hgonzales@hotmail.com
933,universidad nacional de jujuy,licenciatura en ciencias antropológicas,2020-01-23,gregory hill,,m,1951/05/04,,espartillar,dbennett@gmail.com
934,universidad nacional de jujuy,diseño de imagen y sonido,2020-06-04,lindsey allen,,f,1968/07/17,,arbol solo,ichen@yahoo.com
935,universidad nacional de jujuy,diseño industrial,2020-02-15,gary roman,,m,1947/05/02,,aguayo,wgriffin@hotmail.com
936,universidad nacional de jujuy,agronomía,2020-06-26,james jones,,m,2015/09/04,,libano,lewisjeffrey@gmail.com
937,universidad nacional de jujuy,ingeniería en informática,2020-07-19,stephanie anderson,,f,2008/09/26,,asuncion maria,epalmer@yahoo.com
938,universidad nacional de jujuy,licenciatura en ciencias antropológicas,2020-04-01,robert campbell,,m,1949/06/15,,britos,omays@gmail.com
939,universidad nacional de jujuy,licenciatura en psicología,2020-04-07,susan gill,,f,1993/10/29,,cabred,donnamcbride@hotmail.com
940,universidad nacional de jujuy,licenciatura en planificación y diseño del paisaje,2020-05-26,jacqueline marquez,,f,2018/07/29,,bañadito viejo,kevin41@hotmail.com
941,universidad nacional de jujuy,licenciatura en musicoterapia,2019-12-22,jennifer moore,,f,1972/09/10,,campo coubert,aglass@yahoo.com
942,universidad nacional de jujuy,licenciatura en ciencia política ,2020-06-22,manuel johnson phd,,m,1914/03/30,,12 de agosto,zglover@gmail.com
943,universidad nacional de jujuy,arquitectura,2020-01-16,michael taylor,,m,1921/04/16,,abdon castro tolay,bgordon@hotmail.com
944,universidad nacional de jujuy,licenciatura en kinesiología y fisiatría,2019-11-28,leslie jones,,f,1949/09/29,,el pampero,mendezkatherine@gmail.com
945,universidad nacional de jujuy,medicina,2020-06-25,melissa sanchez,,f,1981/06/21,,bombal,hurstjonathan@yahoo.com
946,universidad nacional de jujuy,ciencias veterinarias,2020-01-17,brenda duran,,f,2012/08/07,,anahi,garciadonald@hotmail.com
947,universidad nacional de jujuy,ingeniería electrónica,2020-02-21,robert jackson,,m,2010/04/02,,san isidro,johnstone@yahoo.com
948,universidad nacional de jujuy,licenciatura en psicología,2020-06-30,michael wilson,,m,2001/05/05,,antonio de los heros,kari17@hotmail.com
949,universidad nacional de jujuy,agronomía,2020-03-03,rebecca martin,,f,1943/05/31,,almirante brown,john02@yahoo.com
950,universidad nacional de jujuy,licenciatura en administración ,2020-02-03,gerald mills,,m,2011/09/24,,claudio c molina,melissa98@gmail.com
951,universidad nacional de jujuy,licenciatura en ciencias biológicas,2020-04-19,marilyn edwards,,f,1994/08/03,,aparicio cue,ricky18@gmail.com
952,universidad nacional de jujuy,diseño de imagen y sonido,2020-04-21,linda bullock,,f,1911/05/04,,arroyo urquiza,jessica63@yahoo.com
953,universidad nacional de jujuy,licenciatura en planificación y diseño del paisaje,2020-04-18,courtney thomas,,f,1985/12/24,,caspinchango,jweaver@yahoo.com
954,universidad nacional de jujuy,actuario ,2020-01-03,william bowen,,m,1945/11/11,,algarrobitos 1ro,osmith@hotmail.com
955,universidad nacional de jujuy,ingeniería electrónica,2020-06-15,joel clark,,m,1991/08/14,,arroyo pareja,phenderson@hotmail.com
956,universidad nacional de jujuy,ingeniería mecánica,2020-06-17,albert fleming,,m,1955/02/01,,anahi,jason99@gmail.com
957,universidad nacional de jujuy,licenciatura en artes,2019-10-31,caitlin stewart,,f,2010/08/29,,maria magdalena,davisjames@gmail.com
958,universidad nacional de jujuy,bioquímica,2020-04-09,nancy montoya,,f,1990/01/07,,aguango,blackburndaryl@yahoo.com
959,universidad nacional de jujuy,licenciatura en musicoterapia,2020-06-16,spencer martin,,m,2005/11/06,,algarrobo verde,harveyzoe@hotmail.com
960,universidad nacional de jujuy,contador público ,2020-06-04,kirsten white,,f,1924/09/21,,gregorio de laferrere,wyoung@yahoo.com
961,universidad nacional de jujuy,licenciatura en ciencias biológicas,2020-04-14,dana jenkins,,f,1939/12/01,,dho,janiceevans@hotmail.com
962,universidad nacional de jujuy,ingeniería en informática,2020-05-10,mark gonzalez,,m,1964/07/21,,aldea beleiro,riveramatthew@hotmail.com
963,universidad nacional de jujuy,licenciatura en administración ,2020-04-10,lawrence graham,,m,2018/08/21,,colonia 1 de mayo,matthewgarcia@gmail.com
964,universidad nacional de jujuy,licenciatura en ciencia política ,2020-06-06,meghan turner,,f,1933/03/27,,colonia baron,brittany93@gmail.com
965,universidad nacional de jujuy,licenciatura en planificación y diseño del paisaje,2019-12-31,caitlyn walton,,f,1955/12/05,,colonia la negra,matthew21@gmail.com
966,universidad nacional de jujuy,contador público ,2020-01-14,laura lopez,,f,1956/09/17,,adolfo alsina,xtaylor@hotmail.com
967,universidad nacional de jujuy,licenciatura en planificación y diseño del paisaje,2020-04-02,cheryl harper,,f,2012/10/23,,balcarce,edwardsangela@hotmail.com
968,universidad nacional de jujuy,licenciatura en terapia ocupacional,2019-11-12,rachel davis,,f,1975/05/04,,campo el jacaranda,perezkristin@yahoo.com
969,universidad nacional de jujuy,licenciatura en kinesiología y fisiatría,2020-06-15,michael ramirez,,m,1943/06/15,,calfucura,courtney59@yahoo.com
970,universidad nacional de jujuy,licenciatura en producción de bioimagenes,2020-05-29,thomas wagner,,m,1964/01/02,,aguada guzman,pboone@gmail.com
971,universidad nacional de jujuy,licenciatura en ciencias ambientales,2020-03-16,hannah rodriguez,,f,1928/10/24,,argerich,christopher01@gmail.com
972,universidad nacional de jujuy,licenciatura en ciencias antropológicas,2020-07-12,marcus booth,,m,1940/05/31,,corbett,selena55@gmail.com
973,universidad nacional de jujuy,licenciatura en ciencias geológicas,2020-05-21,angela harris,,f,1933/06/01,,campana,jasongibson@gmail.com
974,universidad nacional de jujuy,licenciatura en ciencias geológicas,2019-10-06,george bryant,,m,1931/03/31,,el palmar de san francisco,murphyian@gmail.com
975,universidad nacional de jujuy,ingeniería mecánica,2020-05-05,melissa matthews,,f,1990/01/01,,brea chimpana,carriegreen@yahoo.com
976,universidad nacional de jujuy,ingeniería mecánica,2020-03-26,john reeves,,m,1908/12/15,,claudio c molina,rogersanthony@hotmail.com
977,universidad nacional de jujuy,agronomía,2020-06-13,sandra grant,,f,2013/06/20,,alto del salvador,stephen54@gmail.com
978,universidad nacional de jujuy,licenciatura en ciencias de la educación ,2019-10-12,david hubbard,,m,1938/01/01,,haedo,agreer@gmail.com
979,universidad nacional de jujuy,ingeniería electrónica,2019-10-31,james rivera,,m,1991/01/07,,bella vista,walkerkristy@hotmail.com
980,universidad nacional de jujuy,farmacia,2020-04-06,thomas griffin,,m,1916/08/24,,carrizal norte,john57@hotmail.com
981,universidad nacional de jujuy,arquitectura,2020-05-04,amber wood,,f,1981/04/19,,colonia alberdi,melvin82@gmail.com
982,universidad nacional de jujuy,ingeniería mecánica,2020-04-22,sherry rodriguez,,f,1936/09/29,,barrio parque leloir,annburgess@gmail.com
983,universidad nacional de jujuy,licenciatura en ciencias geológicas,2020-04-04,julia martinez,,f,1972/06/26,,cucullu,nlee@yahoo.com
984,universidad nacional de jujuy,licenciatura en administración ,2019-11-13,patrick guerrero,,m,1923/07/30,,capayan,hwu@yahoo.com
985,universidad nacional de jujuy,licenciatura en ciencias biológicas,2020-01-20,gerald graham,,m,1974/09/10,,arequito,leonardbrandy@gmail.com
986,universidad nacional de jujuy,licenciatura en administración ,2020-04-04,anne holland,,f,1923/05/19,,iraola,pierceeric@hotmail.com
987,universidad nacional de jujuy,licenciatura en ciencia política ,2019-11-30,emily nelson,,f,1949/02/24,,anecon chico,freemanvictoria@gmail.com
988,universidad nacional de jujuy,licenciatura en terapia ocupacional,2020-05-07,mikayla rogers,,f,1988/04/23,,adolfo j pomar,clarkdavid@gmail.com
989,universidad nacional de jujuy,licenciatura en ciencias geológicas,2020-04-16,jeffrey myers,,m,2014/03/03,,aeropuerto ezeiza,whitewilliam@yahoo.com
990,universidad nacional de jujuy,diseño industrial,2019-12-18,katherine walker,,f,1931/07/10,,colonia velez,kristy54@yahoo.com
991,universidad nacional de jujuy,licenciatura en ciencias de la educación ,2019-12-16,jennifer huff,,f,1935/05/25,,campana,moorerose@yahoo.com
992,universidad nacional de jujuy,ingeniería en informática,2020-05-16,laura harding,,f,1909/02/07,,alto verde,zmoody@gmail.com
993,universidad nacional de jujuy,licenciatura en planificación y diseño del paisaje,2020-05-08,diana young,,f,1960/07/23,,avestruz,ayersmolly@yahoo.com
994,universidad nacional de jujuy,licenciatura en ciencia política ,2020-04-17,paul gardner md,,m,1978/11/19,,gobernador lanusse,whiteamy@gmail.com
995,universidad nacional de jujuy,licenciatura en ciencias de la computación,2019-11-14,andrew brown,,m,1962/10/01,,el duraznillo,michaelfigueroa@gmail.com
996,universidad nacional de jujuy,licenciatura en administración ,2020-06-13,eric anderson,,m,1934/02/04,,aldea san gregorio,michael00@yahoo.com
997,universidad nacional de jujuy,licenciatura en ciencias de la educación ,2020-04-02,kristen fisher,,f,1998/08/07,,arroyo dulce,tracie57@yahoo.com
998,universidad nacional de jujuy,licenciatura en ciencias biológicas,2019-11-30,terry gray,,m,1971/07/29,,ampata,qlambert@yahoo.com
999,universidad nacional de jujuy,licenciatura en ciencias biológicas,2019-10-09,rachel arroyo,,f,2004/12/10,,hale,milleralexis@gmail.com
1000,universidad nacional de jujuy,farmacia,2020-02-29,scott hanna,,m,1985/09/01,,el chalten,jennifer36@gmail.com
1001,universidad nacional de jujuy,ciencias veterinarias,2020-04-29,shawn reeves,,m,2017/06/24,,agua colorada,scottdarrell@gmail.com
1002,universidad nacional de jujuy,licenciatura en producción de bioimagenes,2020-06-26,stephanie wilson,,f,1942/02/04,,bella vista,kdavidson@gmail.com
1003,universidad nacional de jujuy,licenciatura en ciencias antropológicas,2020-02-08,james ferrell,,m,2019/04/17,,alarcon,obanks@hotmail.com
1004,universidad nacional de jujuy,licenciatura en ciencia y tecnología de alimentos,2019-10-05,steven williams,,m,1952/12/09,,bañado san antonio,kroberts@yahoo.com
1005,universidad nacional de jujuy,licenciatura en planificación y diseño del paisaje,2020-04-03,denise parker,,f,1986/09/14,,llavallol,donald62@hotmail.com
1006,universidad nacional de jujuy,licenciatura en ciencias biológicas,2020-05-27,carol garcia md,,f,1942/10/08,,kilometro 184,darrellhernandez@hotmail.com
1007,universidad nacional de jujuy,licenciatura en relaciones del trabajo ,2020-06-21,tommy boyer,,m,2015/09/24,,kilometro 23,adam86@yahoo.com
1008,universidad nacional de jujuy,licenciatura en kinesiología y fisiatría,2019-10-25,jennifer mcdowell,,f,2015/08/31,,armstrong,dixonkaren@hotmail.com
1009,universidad nacional de jujuy,ciencias veterinarias,2020-07-21,lauren johnson,,f,1961/01/05,,agua colorada,fcoleman@gmail.com
1010,universidad nacional de jujuy,diseño industrial,2020-06-08,dillon oliver,,m,2002/07/24,,bella vista,hobbsangie@hotmail.com
1011,universidad nacional de jujuy,licenciatura en ciencias ambientales,2020-06-23,ann adams,,f,2004/05/18,,chapaleufu,amanda46@hotmail.com
1012,universidad nacional de jujuy,farmacia,2020-04-30,jeff vazquez,,m,1923/06/20,,balsa,george73@hotmail.com
1013,universidad nacional de jujuy,técnico para bioterios ,2019-10-15,christina hutchinson,,f,1972/06/01,,aldo bonzi,patricia80@hotmail.com
1014,universidad nacional de jujuy,licenciatura en ciencias de la educación ,2020-02-27,rebecca castillo,,f,1974/12/11,,11 de septiembre,emccullough@yahoo.com
1015,universidad nacional de jujuy,licenciatura en ciencia política ,2020-01-12,christopher lee,,m,2008/08/02,,arroyo las minas,dixonbradley@hotmail.com
1016,universidad nacional de jujuy,licenciatura en artes,2019-11-23,christina lester,,f,1961/09/07,,cataratas del iguazu,bellsara@hotmail.com
1017,universidad nacional de jujuy,actuario ,2020-01-02,catherine anderson,,f,1998/11/18,,9 de abril,richardjesse@yahoo.com
1018,universidad nacional de jujuy,licenciatura en ciencias de la computación,2020-06-25,edward bradford,,m,2015/12/26,,alferez san martin,taylormichael@yahoo.com
1019,universidad nacional de jujuy,ingeniería electrónica,2019-11-07,rebecca patterson,,f,1962/11/06,,san jose de piedra blanca,sroberts@yahoo.com
1020,universidad nacional de jujuy,licenciatura en psicología,2020-05-02,pamela chavez,,f,1969/08/09,,kilmetro 165,gutierrezwanda@yahoo.com
1021,universidad nacional de jujuy,agronomía,2020-01-26,joseph white,,m,2007/09/20,,colonia la marta,masonjoshua@yahoo.com
1022,universidad nacional de jujuy,ciencias veterinarias,2020-02-06,aimee colon,,f,1942/11/27,,altamirano norte,raymond20@hotmail.com
1023,universidad nacional de jujuy,licenciatura en administración ,2020-04-16,jordan mendoza,,m,1944/05/16,,juan e barra,cherylstone@gmail.com
1024,universidad nacional de jujuy,licenciatura en ciencias antropológicas,2019-10-23,joseph richardson,,m,1979/05/30,,santos lugares,elizabeth60@yahoo.com
1025,universidad nacional de jujuy,ingeniería en informática,2020-01-24,dillon foster,,m,1958/12/24,,colonia cunci,bhatfield@gmail.com
1026,universidad nacional de jujuy,licenciatura en musicoterapia,2020-01-25,megan wagner,,f,1962/12/14,,pellegrini,carrieshaw@hotmail.com
1027,universidad nacional de jujuy,licenciatura en musicoterapia,2020-05-27,brad marquez,,m,1919/12/19,,colonia la negra,leonardkevin@hotmail.com
1028,universidad nacional de jujuy,farmacia,2020-04-29,jennifer hamilton,,f,2018/01/01,,ayui parada,catherine73@gmail.com
1029,universidad nacional de jujuy,licenciatura en sociología ,2020-04-26,chelsea hubbard,,f,1915/01/20,,anecon grande,normafloyd@gmail.com
1030,universidad nacional de jujuy,técnico para bioterios ,2020-02-15,erik smith,,m,2011/12/07,,alcaraz 2do,melissa05@hotmail.com
1031,universidad nacional de jujuy,licenciatura en musicoterapia,2020-06-25,david baker,,m,1951/05/11,,comandante giribone,martineztamara@yahoo.com
1032,universidad nacional de jujuy,ingeniería mecánica,2020-07-07,joseph rasmussen,,m,1928/09/22,,clason,nyoung@yahoo.com
1033,universidad nacional de jujuy,licenciatura en artes,2019-12-05,dustin johnson,,m,2005/09/06,,barrientos,timothyrios@gmail.com
